id,articleType,path,readable,width,height,source_mode,file_bytes,file_sha256,pixel_sha256,thumbnail_sha256,standardized_sha256,dhash,border_brightness,error
900325,Eyeshadow,notebooks/Task1/dataset1/images/900325.jpg,True,134,156,RGB,11241,937a6933a99d73c43f61cbab19760b0b61e18abb5ee8d88f0541460d0c9f72ed,c88a4409a071047844f9907226d0714183c1a98830e3dfe6a1d2d8bf6d30786d,07bdde2926d6b97d6449be391a02678ba256b1d175abab8692411b640727aacb,76fc9dd2502ec2de02b0ccf136133bb9b94a29a1f0abea7421427b0a4376c106,10178850288755353510,106.2042824074074,
900326,Eyeshadow,notebooks/Task1/dataset1/images/900326.jpg,True,195,137,RGB,11047,731679ec31b8082dfcd60b7b29b12164eacd4bc90538b44c5d028419367db93e,9a9d9c37375a8f5e6776babfacf25a44542e9add31e5492692e4f6dbe5cb9d42,c8f8e05f5f3a5a3cb37e9fa9934afd4ecd5abaf7e893046382c827310bf2e246,7644b2ac5fafaafdd5f2453438e8fa0af11fb67f4d9b2419858269c7284832d4,12112484131755317745,20.4010101010101,
900327,Eyeshadow,notebooks/Task1/dataset1/images/900327.jpg,True,83,120,RGB,7529,291052486778104b28532e5061edf9c8cf69fd813e028164ffeb5d2121e3a3fa,b12b2608697e6184d4d352c1f9221098abbd7300df418a3178081e7b4bd56fcf,d167ecdcec494c86ea44a0803ba06c67e475cba38eb85644c3f415345fd49fd8,c5afade6c7d4f0bd46279d2380569d1afc90fbda7839499d97d3a19cdb736d7e,6438279108424904819,33.088723051409616,
900328,Eyeshadow,notebooks/Task1/dataset1/images/900328.jpg,True,234,221,RGB,23918,2e165906e6ba49b31373324e19c7737d14fda09f4dc772d0b8b7db8fcd8e6f79,620643120ec11257c8f4862ca80c817353ecdc861dcf5cd32dcee1393cee9b26,1d01afb0739dcd7b82287a54358768bdd60167c66a45e6a584b70a2c83bcbef6,9baaebaf12972d64792216dfa2f795f07f813c0fb423620e1a77248d60754be6,2229555499012431416,54.003679175864605,
900329,Eyeshadow,notebooks/Task1/dataset1/images/900329.jpg,True,186,200,RGB,16263,781fe2200e63d527829d504d0160fa4dadd75c15a9a52586e9fb0661f73d9435,8b65c79ad60b777ffc5c580cf0548a98fa190485fb8c9ce215112ae38c996d86,6b9fda427e142ba5ab66432d2c5c6fb289ce88d678e3570e6c8e48e4221f7cd9,f081a4ae5d391e324b4a6d7812cbc354c101734ec9cc81dcd1d909085346e16a,1102694278425358921,155.67708333333334,
900330,Eyeshadow,notebooks/Task1/dataset1/images/900330.jpg,True,179,179,RGB,12581,20f2bb455e52c51eef61320e2d18ac6f0f6867699acef55ec71fe691ecd753fb,75c06bcd9305ede14acdcb5f604115a39e50f52bd4194a560f36ec81c65a16d2,463d0d8f897466d07fe8380b0bc635833980b78e14fe2d66e4848e749621124a,c04f7218d6932299d83557c14eee16a8c30db45e142ead276a001edfb6ebf1a9,17303298901971481322,159.23548689138576,
900331,Eyeshadow,notebooks/Task1/dataset1/images/900331.jpg,True,137,106,RGB,7533,63c5012d686d4688d3f0b477595691bda7604af8147fb88cc8631653eabfb427,e5efeba3d308f190f3f2edb907cd7ae94eee208db8cada5f1dd31ef530c12307,d1790ff7146f0636bbcc8f045bc245f53e8e98905c9a4215718dc93552283bd7,6d06a8957677d4deb56b3c00934bde36f625c3a7353ce2af81089a6d5d6c8457,9254418417751474370,22.27939142461964,
900332,Eyeshadow,notebooks/Task1/dataset1/images/900332.jpg,True,127,122,RGB,10286,e8129d505c02a16929885c3ecdd8abe2b1b6b4084e65e76c73214d10c1f3b20a,e567524c42fcbcb5b9df1b9259066a7ca9c654c69260eab9bc929680db19dbf6,6cb26bc2431e9b2dfb0a7cfcbd670b8c6888e63b95a960192a65f4e255186a40,021e261e456b5e4b02ff306af98c11abe534f11a812d2fea8b847580d1b080ab,3758649220094762070,157.34750337381917,
900333,Eyeshadow,notebooks/Task1/dataset1/images/900333.jpg,True,209,244,RGB,31606,0fc2e16bcab8a58b4c0785fe333ac6011558f13a36c880f5455b3e5cd00cbaa5,bd5c9d2e8553c662d07056201edab79396205eb3edbb8601d555f9fce5d577e5,18b1f66033a245bbed22f7c3a86cae035be8934e44e4a969904f590a2287d37a,1e534a394a9856c4ca23aefdd7209fd7aaa4c96f41c7c85642764709ce03f7dc,2397774568519583588,151.9131559497413,
900334,Eyeshadow,notebooks/Task1/dataset1/images/900334.jpg,True,126,135,RGB,7933,a52ed2ed544b2ed421c4a2652bc2a4b7a0c4c4c090e257a711d27bd54927917c,45e4e87a92d906ea75d987e3bf8a6291a7494a8821d59bd7c977e8168b63f2e9,5ae894ac4bf7cda895ffa8bc47592ac30b034fbf05893c949a1ab007cbb94adb,c183d96a8c016d2416695beb0882186ca7522a596e222929b1159366c1a65ee7,6514990490619240774,25.256113256113256,
900335,Eyeshadow,notebooks/Task1/dataset1/images/900335.jpg,True,210,225,RGB,26612,71da7206059c1e23ba0a8001b1b6050520b76fb053fb399be18551d0d136ed88,cbc9c8de84f489206f86bbe59f6f5f6b3ce1215a6972ef05abba10b53f322083,619254efe94bbabd0e9d9f4b24d7c09e85846c1a7d3b9bc786c4f2abbde7cc93,7a351e8b2ab8f7bbf007c3d40d528da8393125bd58a8a40766fa62bb40d06493,15436362544461931190,60.8810623556582,
900336,Eyeshadow,notebooks/Task1/dataset1/images/900336.jpg,True,209,190,RGB,21755,ba58188dc31b6476d43d1ddde7d2f5efc95dd1acc1dbe66484e68e8275e6aea6,362ab755eef5f4170345a4a0e7ce2621c4e2cd04f725869faea574a60141a5c9,63ee714babc3f8fc1ac9603e062eb67f294e61edf971d740e80c28a1e560e950,0fabcb64d3a1a3a4e96ef9cdd1cb64aa1ef35a3107774bfec4558045aa76c339,6765376909596021554,105.74139378673384,
900337,Eyeshadow,notebooks/Task1/dataset1/images/900337.jpg,True,129,99,RGB,7451,45e9f62fe29d041a57a0259fbf50bfcfa1e71447b10d3dbe6b33d7eaf2228a0b,49531afcf52aca41af81ba134724ac4adef7fcc7ea2b16bede2c99311c0f9b95,ea2c60f24fdf8c0101beb9af528d8200ba69a4a8720d8454a1814b6733bf6903,df17737a00899a799e283d10cd6b8f3f35adad8ca1f1df784fb72cecfd7e2a54,11067204766507475271,91.92699115044248,
900338,Eyeshadow,notebooks/Task1/dataset1/images/900338.jpg,True,93,113,RGB,6930,a612482bd09dbc32e9d35d685c1f7c830ced89162422ed762c6770dff2184ad4,8a3d5e2a0305637ce27fa73dd1bbf6a2d7d1a61396179cfde935780316fb5853,771da2ec8aaa461bd079622123446654c9bac80828cefecec0330d585ec31ff2,90253532d26adca13d37f990e1abd7190485000969f675bc3264e82c75d75e0c,9577021001693753940,95.64787581699346,
900339,Eyeshadow,notebooks/Task1/dataset1/images/900339.jpg,True,171,142,RGB,11461,4b84be3201fbbb2fc531723649a2d42b453c1577c077a9e7f85e1013eefcd647,caf7f16021d209e9acf1af0fdbd2dd66a0ae74171e55ef71c2cdd363d05c7b4a,97a94d695ce9b3a1515eb4d86519ad05e2450ac7743cc8dced2faec8f51b344e,a7fdb7d365a941f0eb0550665c297a6bf8bc769c0406db6c8b58b323dfe98b77,17548079466333413680,154.7679528403001,
900340,Eyeshadow,notebooks/Task1/dataset1/images/900340.jpg,True,92,111,RGB,6440,1af5f062d3c07080a265904ebbfbca9420324f49b8fd9becea8196f723499144,e8bfd07219b8cf757e2e066a50f47971f4bbc8f243812f7bdd60f9f4517c5544,c1daccafb0a7eeeea782b8395765d173193eeb40663a58afc1ef894b364a7b93,41dba4bf5b9d8d528ba6e01abe4cfb52c7a254b75eacfb14f81fa97667569445,3259827938801299263,144.87313432835822,
900341,Eyeshadow,notebooks/Task1/dataset1/images/900341.jpg,True,144,172,RGB,14315,f30cb5d33de8fb9317a63079a5a24c8eb7f531cb285871501e8bba134d4b5e27,68e187ecd6f8ff4c93bce312dcdf32d7b5c4b42ccca3da0c4579358650879041,92058bcf40023aef0356675338481d3f9327d96f6cb6b63eb238567187655e4a,fc48d2898dc7b9c1fcb91a6ff0198cb67ae1a14fe5a3799bfa3ef80d18238ab8,8097794144124176124,81.16613588110404,
900342,Eyeshadow,notebooks/Task1/dataset1/images/900342.jpg,True,166,169,RGB,14957,283182c4b166f1a32a99d68fd7b9c06d7e706caf1c75f9d6bcaf129cbe52b3c5,08d81b23a05e4542a0f67260f1dc37f45e9cfa3c74d6d486dd374b83c2b5b74b,be32742ea0260d4af32f31b463b0892918afbb1b6d21274045f261311423adb1,4a71004db73062ddd001cfe149c686aab60805710b9358153e7f6ad84069deff,6671964706972582707,109.41541541541541,
900343,Eyeshadow,notebooks/Task1/dataset1/images/900343.jpg,True,214,220,RGB,18861,2b336065eae57fbc199c0b112f50c46ec61a96eabf66bdd09c0e51f1043f6e30,160f77302ca66b3cde1a9f293b10d92c0ccb342bf6faa109f5b4baa465617585,2936fd7b461bc8065dd33a66fd400ec11d2726e5fad074a612e91e680877c6b2,c7e7b709484fb5ab12d3d36328a3f7c6c4cba1fc291bfb1b79e7a4019c59b209,4177318181064682908,75.63888888888889,
900344,Eyeshadow,notebooks/Task1/dataset1/images/900344.jpg,True,268,268,RGB,38889,6a72f2f82c339adab686b8521d24ad7ad5ec39d8b7b06c186d370f966859a38a,57eaec35b9b8387ff42c12ad07307098761ad52d761d1ad3f2deadd1adbbb18c,18f984a7da70611e3055888727bf0872ea6cfb062b7bed7d89a752c8ab53d474,95d97fbe22265f5ff0d13337a2bfff1e703651bb4aba6760c8fb5713848f1a93,10997270415443887814,160.26498127340824,
900345,Eyeshadow,notebooks/Task1/dataset1/images/900345.jpg,True,195,155,RGB,19360,c0b8c8f21aa965c5e6bb3fb59c954f1f21d3d7a7a8724f16325a28e2ec6a9adc,601f13e389b64f9b29e24af8f26f6762181d958cf89e650efc5003f7dcb89cb3,046776d64e59e315f68e80b2698f60a5d93edc048239053433b09a9dd50e8d42,eef2a48d294975855ae54e36e28e536a51223f717ab712b3c52acec91466f530,2277308250645808398,114.05795019157088,
900346,Eyeshadow,notebooks/Task1/dataset1/images/900346.jpg,True,171,153,RGB,12890,5eb6ff3fe2704c71e295c9d7799ddc98882931cf38778412c1020256098f1494,68ba90a32d48a79d4f16017cd46dcfd998923502973b41980fdeff8a19ebc5f6,34acf1778e49b697bcdaed52f352e6361531a61daaa1f22140f52ae83026b95f,4911a57b0a6ae3a6ab3c142df46850ec3f13264cf78406385dd65f3bf34849a1,15052970373328705761,40.21169772256729,
900347,Eyeshadow,notebooks/Task1/dataset1/images/900347.jpg,True,122,110,RGB,8255,107ff2fefd32e1de1f1e72fa453be9b4614ae3e03bd9d7aed41641cefd7778c4,a09d84d7f1182451cb7a8b4544b3e9cdfc51daa3246967243f61d891a6fe216d,c86f94a01ac8da259318f0efb2fd4f40f02c111a754b5cfe98e212b09d69a330,ba3443d7c07ed1ace2ca89d691f6afe360e086dc6435cbcb6989135a67f2d660,11443474523371141772,78.31884057971014,
900348,Eyeshadow,notebooks/Task1/dataset1/images/900348.jpg,True,107,132,RGB,9727,cbdee9aa175a1854f73c78b4e9d0c9e2e0c5c1bca826f06f50f882928afcbc1b,306c6277160aa5cbeaf4f13520188ca7552b51e3305801fc038f87f3c4eddd88,f623cbb7bdbef022c812ce2e894eae7a069db037846feeeace50362660634a1e,bb2bcffe7e72c93567e02349bcf88237ad9bd5a44dbabcb60c1d77b3d991845a,8421812190638343142,147.20956399437412,
900349,Eyeshadow,notebooks/Task1/dataset1/images/900349.jpg,True,223,201,RGB,19767,7856b1588f82ad6109eebb8d6246dcb9a6b943122139ece0b2924def2bf5de5f,f85dfd554694232689489cf245d9319cc0cba01d42f15cd7a4d3f3eaffc4ccd4,05b7740cc7be880bc08e47e3ef30263622570409ba941aa86b1d36295b3ef40d,b26edc5da6bd151b1017f9d23f58d507bcfa2149563fa822c8384ec53b38cd62,17504014028845363507,83.75236966824644,
900350,Eyeshadow,notebooks/Task1/dataset1/images/900350.jpg,True,178,190,RGB,21192,dd141ec591a6926c033da739f155a763ae6a15f5347318ed8077192515ef184d,13afcfaf3932381b276dfc2c598890650d1c0791359b7b0c6d49a501c00ad803,d93cc2f53a163f03ba2982920bf995621fc151a81bfe87b7c6848fb31aae4237,914a2406bcaf8beaffb604cf0537dca091ca377dedb9976f74b65dfc0f436835,13076260438642223350,128.25956284153006,
900351,Eyeshadow,notebooks/Task1/dataset1/images/900351.jpg,True,178,174,RGB,13501,3dd2e1656e5adebd391a76d06800c9a4f4ed1093ce0ba9a3c39e078659dba55e,0ca47c7c263ade3e71e09f465d21dbe47c82fec91d859270c8303df1ea32d5cd,0e7780ffbe8a39fbf9f3b13dc5f9f94dd01623df7cb1cdc8c44bea9cd37ee7c7,227e9f6d5d84348a668608536be6b7fdc6d29621144e2828c3b998158d77dc36,17976652162850742711,104.42714285714285,
900352,Eyeshadow,notebooks/Task1/dataset1/images/900352.jpg,True,125,99,RGB,5350,25ef110fbc295dad87a82de517c42fe02c107a95358d4edfb18f34575d6e5946,de9471bdbd64b524be6433d316f3ef25b2ff2676f002ad5c3711d19c1355208f,c441977bc796e96316f520c4b93fe67512179341813377d41b15339896b4c4dd,3ed593d851c82cec62e04cf112afa4a2f45ff3cb44575bf48a1aba27694ca9ee,7916339567275492940,19.45195195195195,
900353,Eyeshadow,notebooks/Task1/dataset1/images/900353.jpg,True,157,135,RGB,10120,25e66854c9837cc898e715efde779623ac9dce769030f519a0602bca43cdf613,7a59c655b6c7ba1c063cbb0eb01f147d82f9ba045db14131655bca505e5ac25d,675895869426d53e61c66fcef7a8f2574756f378ea2f74676fadce5e3a15daf2,e7122b167b68811e7a566102f49dedcef3a4ec4b130d5879ae8e00c284e7bc76,5433990326856230139,97.91436781609195,
900354,Eyeshadow,notebooks/Task1/dataset1/images/900354.jpg,True,113,132,RGB,7584,ae418374c1d06da485eda47a952098f02683d594bd5b02d6ac4e9f2771fb7ada,ee7beb4f87898eb905020bc5d2930d982ee4be0a7669f4c7057883ffda1a06be,8fb0b018389a35f17e0fc3aaa587b6741c94090058c4e2b6b09221e4e4e5c480,8f15c3d11a42aac960ba8e70dd65cc7275a93c0840007ade6848e01cb5f76675,10374582511675794021,58.040466392318244,
900355,Eyeshadow,notebooks/Task1/dataset1/images/900355.jpg,True,208,198,RGB,19007,faeffd0a89d504671cdf5afc9d9aec377bd0aebf390bf809436be526bdfd4ad7,8fe9c1214868c6b081cd7401a490bb3bf496ae89923f74e2f68489ed1aca4e0d,a85d622a6540b05c7a39ef4c58c754cafab0a491de7fd2b4cca0ce626ff4832f,ada7645336dba37f28c216791f2668c98c2f9648c1ba4d643467c98785924fbe,1934768431791218249,73.20750825082509,
900356,Eyeshadow,notebooks/Task1/dataset1/images/900356.jpg,True,119,103,RGB,5724,013893c24c6bde473649dea63426d66611c346eca81f832921f03d01f40c684b,ee34004a2064d7bd95c1507b0bfd55613e51d3ea37542c624bf1e15842fa54f5,9767c353b3429ad7d2899e4eea0e16c941ec0aea3f76822c64c78e49895cfb42,7268bfab300228098f281f5c2ba58317b1cb948be92997693d2e736f7f270c2d,338810554143924457,49.231818181818184,
900357,Eyeshadow,notebooks/Task1/dataset1/images/900357.jpg,True,107,120,RGB,9642,ff924fdd1cce7b5d6224d0f335df10d88b150228074b3fc3fa1fade8fccfa087,76d2e92f3e4c281b8409bbac6665e3b559b763465dce291d12380dd0937bcb0e,0c0cccdea90afa05987fcbae2a38a2d866082b03c07ff972ca298b862f23ab3b,2b95b4c05cdde98692068585cdb58ec1fbb2e9cbd2a2885f2f2c664950109dd4,4102986788637755030,90.53185185185185,
900358,Eyeshadow,notebooks/Task1/dataset1/images/900358.jpg,True,142,170,RGB,12827,d6903bf1995b7316cf0405d59fce3e38452137b3e7a7f94e887fef1337094bf5,474abb9f103e96b34cb37f488845703d3b02ffd38bf90baa6237a646c04b127a,441ae587d4baff159b354509c6281d7b7b24c88bd388dc2eabb370b5f3cf176a,e4d42c6d9feb69f4722934a59dbb8e001948e0fc9fd1110348b195066f90717d,14217281719706764998,89.84623655913978,
900359,Eyeshadow,notebooks/Task1/dataset1/images/900359.jpg,True,123,79,RGB,7224,1ea6d1eb6bad272e5953c09e2cf0a61b03d72411ceed7b42d559fb075eb80fa8,cc3998bd40750bce2e15a552aaae7dab218c7ee5cf5b22290f86456766bcada4,e60da52cf3d9fa6c3f3a712644e91f25cac9dc03e9626e3220517a80639b678c,e48e9444e73575eebe5504e3de99dfa2e5594a571188dc61c82bacdc00844950,18003654961330449612,110.77416666666667,
900360,Eyeshadow,notebooks/Task1/dataset1/images/900360.jpg,True,187,219,RGB,18853,16d9fe18059148b05ee175ed799283bd3cca8ffb8df0925b6c02f1b061b65f0a,8cda11940fc89c1f857523110d543a9d205ac743d317c6f5efca3d00c30bed4e,a2237f2b155c387e3f514e9e95f6baa25f216a7334f24a0687c179af6394cd26,78a71bd8261e9500775a66d78b616b5856a78019c68ce75b2fd61c0d34f530f3,7351645961693150395,103.19059405940594,
900361,Eyeshadow,notebooks/Task1/dataset1/images/900361.jpg,True,129,136,RGB,10500,e435d2d5d8a9c6001d760b25b1f38c1f103cd4188caf6b021abeb43b1ce7e98e,6f3694cdd3ac2e2c80078b7a89ead51ae1fbd32e3f4f02995c3f4e47605b3119,68041bd8d2a678759d6becf4b97e36fde3917cbaf565da6a8fe3b16b034b8966,f16b406d6b975288e1e9b332bff238cf9282553908cb2745f6d4c5a12018f4b1,7021650454507633222,84.7319391634981,
900362,Eyeshadow,notebooks/Task1/dataset1/images/900362.jpg,True,200,219,RGB,20656,bf16479d9c284c2e7b7c0bf99cfcfc185c23affa1773f10b58410aefb869eb72,32184dbfd4a44f44869087e5256b7847f416adbdc11bf7dd99d9bc4f5ad3303c,07059e409661634d4fbd18b4e664a9ff63ec02e151d99c50f84e6fe0d7986dcd,d16c8aa906e5fc890f50c6af6891b7dc39c720dcbdbbb1e6a2d1a8f4420a8eb8,904718603404294352,113.39488409272582,
900363,Eyeshadow,notebooks/Task1/dataset1/images/900363.jpg,True,125,134,RGB,8026,9ccf763da77118b077282556426d3baead8594f227fead31e3fb8de8256e631e,ef588cc14f2108bd190dc0ccdb7002d0ed5bc80fbf592683dfbc80f54884d54c,f847e749fccd59030c4a9e23b0fcfacc05b729a24c0f433b3656878382df5a14,755a01aafa43313d53565a31e387b638a71fbb638272f4b0be3bdda9a1fe4dcc,12264199593600093805,135.43385214007782,
900364,Eyeshadow,notebooks/Task1/dataset1/images/900364.jpg,True,281,278,RGB,27404,8a1b252c1ce2cbb6eb55e91125416e43d787db8956922ac095df502bef2f30e7,7976b66cf6160055601d55ececd25a237b375451d8b17016536ea48e4b5cdc50,ee6cfcfa00e63d899e3985713007561e28927ae164c73d89994b10807f764e1e,4280a00fb8dd22102f87730e2aee0b85cb139aa016c6cab4252bd7d9c1ad2c93,652232673671192137,164.53381208856973,
900365,Eyeshadow,notebooks/Task1/dataset1/images/900365.jpg,True,193,163,RGB,21539,c11fba62b0b05078081c9e9b932c7ad6b76ee5c9772ef7bd0bf19969a98248d4,f59c5e53334563f40f3dc80655e7d486b6b96b9d583f9def91c3778928f5974a,4c06039c4a5bef5d6ae677df65b517637352fafa6bea8ef4e3b474455b8d5d0f,3ad99fca4d3eddeafe3b0af2dde5dfe9e6f2c10829ea70a3c988bfa293523cf7,17486607423791502950,88.02306967984934,
900366,Eyeshadow,notebooks/Task1/dataset1/images/900366.jpg,True,99,107,RGB,4823,3a8a6eb90ff58cbb2a123bfc16071e7226119733997cb79017b4a149f326f30e,6005216693b3d45f0295eb12c7a338fa6b0c3b2fa3ece7ab03f3d3e3e0e3ab92,4851a6ac14e38d03432516e629f62dca44c1214081d5b928ebec346c320bfb82,1a0d3190be617e12ca163cb510f5f103b6b8a0c4baf5067b7001da7cfe809744,8186431815895794940,33.939542483660134,
900367,Eyeshadow,notebooks/Task1/dataset1/images/900367.jpg,True,143,157,RGB,14630,f59ef93668f9c2efdb2dae2d04858ea19e35a6f15a6fb14600c756a649484920,69ee10d4ef791052de5cfd8c4ec67ea5df8e247b44a0c1aa659b82cab32c7fa0,d36044750a9fbe7681622e38b9ef562f2ad852327d9b0c7b97b046efd2d4af07,9ad7391bd5abb5d7f1f6b4eb45746359000b4fc02b29ef842baeede37de7989f,13255485576800684272,108.44742729306488,
900368,Eyeshadow,notebooks/Task1/dataset1/images/900368.jpg,True,109,103,RGB,5466,5138263bf6ecef823bfde058d0cac7a99283b21b51292cfb137f89a6908bdbaf,4ac5e40da6d32ec6a3b828e1ec09fbdf55a8652d77d12ad2026093cf10e0a348,356d7f121be06a9465d2de0998ca837fe3fdd453758e0718a4aaf877c3e9124a,0427222acae435adc134939bc270de80ee3ff8da4955e48009676720f2d4f007,11946584002878695182,25.387301587301586,
900369,Eyeshadow,notebooks/Task1/dataset1/images/900369.jpg,True,138,123,RGB,9461,cccb130134662c5b59c1f89c69340987d74425050644e1764ba775ba90e7898d,ec293d86a9f96453e5072ec2e2b34c60879d63ee76203279c519882ce9306b40,9c6ac4599cdb09db4b0ee811e086bbf3d28d73f7886b760ff59eff097e7a3018,49b44fc78f9e165cc04b91b6d7028007370f20db459bbcada294d8a67139a5c0,15448411756881801782,48.93371943371943,
900370,Eyeshadow,notebooks/Task1/dataset1/images/900370.jpg,True,214,223,RGB,19350,9763989c675485aa484f04fb5583bf2e9d200789eb28696121be83d61af96a79,ff97b6b134312f35a1a91f12dca2963526594d0310268618194dd734a568973a,91cbef1bb735360214813c75b097da32a6a9863606191a1ec504e09238520fde,c675ab6744e7a8f96597d9574165b338727241d66d66885354a6dab4d6ef73e3,4010975316398848571,77.14214559386973,
900371,Eyeshadow,notebooks/Task1/dataset1/images/900371.jpg,True,118,96,RGB,7184,1ca7ed593eba609c5609b06301861538c5ebabfd7fc5dc3d49402b4036390e58,88effebd7f8562680e604c1cd178fc851c814e9ced75634c5836000603eb734d,f052b9ef2b1806bfd3decd92d4348f95fbcd053c9061bba24c198e35f0079eeb,2b004843060bc097630d8029eaa792cadbc6ab3dfd9c7f345449333b6709a9fd,3564770954284745852,121.05424528301887,
900372,Eyeshadow,notebooks/Task1/dataset1/images/900372.jpg,True,107,147,RGB,12185,27fbbd58b0efffd6cbc33499fbcf9286bce8b3b775cea270ace6f3fe2496b863,a4e9b2fd0a560f09c630ffd9260e73a109a10af4317ff039118fb6569f39da7f,db848322ffe887d5612abeb9fe3014daa5dcf223a8618f4c4173f03135ef55e9,405161e384641d94f185f32071a60cfd7125e457774526d7e3f90430e2d55bb6,5445287580395812504,102.64748677248677,
900373,Eyeshadow,notebooks/Task1/dataset1/images/900373.jpg,True,150,146,RGB,12208,308e9a9223b8bf0ace0c46762e0f2838454ce690cdfab75e87f8baab86cdba87,10ce0bb67ed9d38815ed6fcd01a4cc6fe9c781aa747109bb590e08af9fc5d810,fc466b1f19815fd5512f05b0b668b40b80f3334e05531fd64b41a8fb8fa025eb,c14d4140db5e867bae60ba191007038b15585129695946fa52ea22fdc2fb456e,11074686904355972051,149.0283446712018,
900374,Eyeshadow,notebooks/Task1/dataset1/images/900374.jpg,True,134,118,RGB,9584,9aeaef29f0077e292fbe98a368a86b95b12b0091463c87f4bf2e35d1ffb1b1ce,dd3f59723dace93dad738ed87c48f523b8527bb81f3f04d26b1a1b7c905c1211,56d8e483b18656b0fb17358163f9a55f77a01a2816eb2ecc626cfedb3df2b6e2,e3ffe8c444f28e9418c6905cd664b0475ef35953ebf38fd1c4fffa87abcba9bd,16811884115635013068,175.63133333333334,
900375,Eyeshadow,notebooks/Task1/dataset1/images/900375.jpg,True,148,187,RGB,13124,70ed6997385b2edaa231bcdefbd9a91e3c53a7799989ed2552442894e3bd56e9,b114543d0396088daa6c1f33b3239cb6a97ed2b29ca7303d6dc559be26b9a6a7,6b31c0f9ba44008ba448d051d0480197fbdc097d0e070a548a2ebd5249733b3f,ce9b72ed0c546f73c7ce64daa574a7dad052816c6aee0db4db06808dde13f2b6,1424231879716779572,72.72372372372372,
900376,Eyeshadow,notebooks/Task1/dataset1/images/900376.jpg,True,199,194,RGB,14966,743bae6ad6ce1e08ee9617086f48f5bae9ae902c11fa0263ac81bb2ccbda3a4e,1c9e64b00f191717cb0d1618068b1380778f5f3b0345d445be8b07e02e3467be,cd0e55102eac1086a918509bd8f86e0646c3076b57020f78b58e5f35e08d617c,2734ce4f89bf922386bc2ab712e3a55050df98de3cf37ddd96298954e39ab336,15904587345881848139,31.813725490196077,
900377,Eyeshadow,notebooks/Task1/dataset1/images/900377.jpg,True,170,89,RGB,8897,9a7c0a3dbfc9f8be9dd80f6ba68ba805db01d097b064588e184e96c41508161b,643eee2fde0c21dd8b0e0b7a19cc67175256ea08a297e02347aad5b397574150,4d73755416b64f6221210049f44ef7cf742d1a33986503b2264bcbc83a9770e6,79f165f3863c9a1f522d95a380e572e6c28adfe854886ce3e802c9dc70fd847e,883346766454723684,91.65499351491569,
900378,Eyeshadow,notebooks/Task1/dataset1/images/900378.jpg,True,150,113,RGB,8989,a63811cb8523eb7bad8b550bd0708f77e723474bf9ac473a30b98dc0ce96dc69,3968c9ca70ae5cec2db529c8e57a72d4127ff5540fd797104e7d897be40143d0,951b33c24a3f268e3303f2fb23546306095376f018bf00edf32a1c3007befa7a,035b8ae3ea44459f6b38b1db54b0d088cbfbde99a7718e354586c48f94b1c7c0,7862287438278211127,70.4418901660281,
900379,Eyeshadow,notebooks/Task1/dataset1/images/900379.jpg,True,211,193,RGB,18801,b2b125a1d2d68bc2d5f5d0c6f8f2fb68d9a57f718d7579a54eb5626f86a43194,6b5e7ec2040624e28a60fc4d7a623f9c6cb97d2045a1508f98cb49e342d0b003,0e736e668dbbffc17ee1498accfb688c053d166e97902a6364b94985d8746724,70598563a4834ceeab7121635d25d0389c3592890ac59fe76e6d10280208500f,17936469818794349670,155.50414593698176,
900380,Eyeshadow,notebooks/Task1/dataset1/images/900380.jpg,True,107,139,RGB,12934,2a4255bf019db06503194d0c4a4fcbc70071b3d46b6e38fac4ef235f822330df,67952afb41d9b4ce2296f72ef8b9616155955110df8bd32d50e35aeace22c047,566d1774642ec921579ff5f0801f3345647c8806e92d286781e2f9dcab434dc2,03882347c21fff2013a1e625bce3fd2b7cd59f33a27ee5cb82d8315d1c0c37cd,1234355249806534468,137.82445355191257,
900381,Eyeshadow,notebooks/Task1/dataset1/images/900381.jpg,True,118,78,RGB,6295,ebbc2181307b4d07256ece3865501eef00dffcb319a37459c8422bee02b44fde,569157f92f51319c669102cb7ebb47d5edcaeab00bbaaf52369f958aa69c65c2,0d5cae49bd890996cff045969d422be148c51b7e8212ee1b88934058268bf26a,86124d9a8717f0922f013281f6ced342ea6c57994f8cd08831c48336b16a9963,7600168164375849265,182.37886597938143,
900382,Eyeshadow,notebooks/Task1/dataset1/images/900382.jpg,True,161,168,RGB,12158,ec87886db9dab853177b57c30dffa2d4c2865287f81b774006c63544357fb2d6,2af31beddfea2085e4e0df7c0a515ece9f23fb5db14d989b90dbe050d505f7e6,79a0c54029297bf7dc145732ceaa9c071ae0b577cefffdb755c320e915a9ee73,699423f80ffd592f36d003d6606ece623452c3c3f82b922a09da1c0ea3a208c1,16127191576317904928,127.46483180428135,
900383,Eyeshadow,notebooks/Task1/dataset1/images/900383.jpg,True,147,192,RGB,12376,8d2c878873bfdb9c7ec89f9db555df74aa5f111c8c4f09ed5e69fc5283009b11,b56f87ce11c9755cdbcd75056ae5250806753d85cdbf3c59c7f3766e57d0faa4,5b73e8f91d18054c8b970ae99464c9ed1f82a737aafb475e8b0e336a3c9d6568,bd5c6f34a52cc202b45d68eb8d705968732f3aeb1cbe9323ceeced76b0a4ffbc,11181714684740059702,159.80909990108802,
