id,gender,masterCategory,subCategory,articleType,season,usage,source,label_source,cluster,relative_path
900390,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900390,notebooks/Task1/dataset1/images/900390.jpg
900394,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900394,notebooks/Task1/dataset1/images/900394.jpg
900403,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900403,notebooks/Task1/dataset1/images/900403.jpg
900404,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900404,notebooks/Task1/dataset1/images/900404.jpg
900413,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900413,notebooks/Task1/dataset1/images/900413.jpg
900415,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900415,notebooks/Task1/dataset1/images/900415.jpg
900417,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900417,notebooks/Task1/dataset1/images/900417.jpg
900426,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900426,notebooks/Task1/dataset1/images/900426.jpg
900432,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900432,notebooks/Task1/dataset1/images/900432.jpg
900433,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900433,notebooks/Task1/dataset1/images/900433.jpg
900437,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900437,notebooks/Task1/dataset1/images/900437.jpg
900440,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900440,notebooks/Task1/dataset1/images/900440.jpg
900442,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900442,notebooks/Task1/dataset1/images/900442.jpg
900443,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900443,notebooks/Task1/dataset1/images/900443.jpg
900444,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900444,notebooks/Task1/dataset1/images/900444.jpg
900446,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900446,notebooks/Task1/dataset1/images/900446.jpg
900447,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900447,notebooks/Task1/dataset1/images/900447.jpg
900449,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900449,notebooks/Task1/dataset1/images/900449.jpg
900450,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900450,notebooks/Task1/dataset1/images/900450.jpg
900453,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900453,notebooks/Task1/dataset1/images/900453.jpg
900459,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900459,notebooks/Task1/dataset1/images/900459.jpg
900463,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900463,notebooks/Task1/dataset1/images/900463.jpg
900464,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900464,notebooks/Task1/dataset1/images/900464.jpg
900465,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900465,notebooks/Task1/dataset1/images/900465.jpg
900468,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900468,notebooks/Task1/dataset1/images/900468.jpg
900469,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900469,notebooks/Task1/dataset1/images/900469.jpg
900471,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900471,notebooks/Task1/dataset1/images/900471.jpg
900473,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900473,notebooks/Task1/dataset1/images/900473.jpg
900482,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900482,notebooks/Task1/dataset1/images/900482.jpg
900486,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900486,notebooks/Task1/dataset1/images/900486.jpg
900487,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900487,notebooks/Task1/dataset1/images/900487.jpg
900492,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900492,notebooks/Task1/dataset1/images/900492.jpg
900498,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900498,notebooks/Task1/dataset1/images/900498.jpg
900500,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900500,notebooks/Task1/dataset1/images/900500.jpg
900502,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900502,notebooks/Task1/dataset1/images/900502.jpg
900507,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900507,notebooks/Task1/dataset1/images/900507.jpg
900508,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900508,notebooks/Task1/dataset1/images/900508.jpg
900511,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900511,notebooks/Task1/dataset1/images/900511.jpg
900513,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900513,notebooks/Task1/dataset1/images/900513.jpg
900515,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900515,notebooks/Task1/dataset1/images/900515.jpg
900525,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900525,notebooks/Task1/dataset1/images/900525.jpg
900530,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900530,notebooks/Task1/dataset1/images/900530.jpg
900535,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900535,notebooks/Task1/dataset1/images/900535.jpg
900537,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900537,notebooks/Task1/dataset1/images/900537.jpg
900538,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900538,notebooks/Task1/dataset1/images/900538.jpg
900541,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900541,notebooks/Task1/dataset1/images/900541.jpg
900543,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900543,notebooks/Task1/dataset1/images/900543.jpg
900544,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900544,notebooks/Task1/dataset1/images/900544.jpg
900550,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900550,notebooks/Task1/dataset1/images/900550.jpg
900551,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900551,notebooks/Task1/dataset1/images/900551.jpg
900554,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900554,notebooks/Task1/dataset1/images/900554.jpg
900555,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900555,notebooks/Task1/dataset1/images/900555.jpg
900559,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900559,notebooks/Task1/dataset1/images/900559.jpg
900561,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900561,notebooks/Task1/dataset1/images/900561.jpg
900565,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900565,notebooks/Task1/dataset1/images/900565.jpg
900567,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900567,notebooks/Task1/dataset1/images/900567.jpg
900568,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900568,notebooks/Task1/dataset1/images/900568.jpg
900569,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900569,notebooks/Task1/dataset1/images/900569.jpg
900574,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900574,notebooks/Task1/dataset1/images/900574.jpg
900575,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900575,notebooks/Task1/dataset1/images/900575.jpg
900579,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900579,notebooks/Task1/dataset1/images/900579.jpg
900581,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900581,notebooks/Task1/dataset1/images/900581.jpg
900582,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900582,notebooks/Task1/dataset1/images/900582.jpg
900585,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900585,notebooks/Task1/dataset1/images/900585.jpg
900586,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900586,notebooks/Task1/dataset1/images/900586.jpg
900589,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900589,notebooks/Task1/dataset1/images/900589.jpg
900592,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900592,notebooks/Task1/dataset1/images/900592.jpg
900596,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900596,notebooks/Task1/dataset1/images/900596.jpg
900597,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900597,notebooks/Task1/dataset1/images/900597.jpg
900598,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900598,notebooks/Task1/dataset1/images/900598.jpg
900599,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900599,notebooks/Task1/dataset1/images/900599.jpg
900600,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900600,notebooks/Task1/dataset1/images/900600.jpg
900602,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900602,notebooks/Task1/dataset1/images/900602.jpg
900603,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900603,notebooks/Task1/dataset1/images/900603.jpg
900604,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900604,notebooks/Task1/dataset1/images/900604.jpg
900605,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900605,notebooks/Task1/dataset1/images/900605.jpg
900609,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900609,notebooks/Task1/dataset1/images/900609.jpg
900611,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900611,notebooks/Task1/dataset1/images/900611.jpg
900614,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900614,notebooks/Task1/dataset1/images/900614.jpg
900617,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900617,notebooks/Task1/dataset1/images/900617.jpg
900618,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900618,notebooks/Task1/dataset1/images/900618.jpg
900619,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900619,notebooks/Task1/dataset1/images/900619.jpg
900620,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900620,notebooks/Task1/dataset1/images/900620.jpg
900621,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900621,notebooks/Task1/dataset1/images/900621.jpg
900622,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900622,notebooks/Task1/dataset1/images/900622.jpg
900623,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900623,notebooks/Task1/dataset1/images/900623.jpg
900624,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900624,notebooks/Task1/dataset1/images/900624.jpg
900629,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900629,notebooks/Task1/dataset1/images/900629.jpg
900633,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900633,notebooks/Task1/dataset1/images/900633.jpg
900635,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900635,notebooks/Task1/dataset1/images/900635.jpg
900636,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900636,notebooks/Task1/dataset1/images/900636.jpg
900638,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900638,notebooks/Task1/dataset1/images/900638.jpg
900643,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900643,notebooks/Task1/dataset1/images/900643.jpg
900644,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900644,notebooks/Task1/dataset1/images/900644.jpg
900657,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900657,notebooks/Task1/dataset1/images/900657.jpg
900658,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900658,notebooks/Task1/dataset1/images/900658.jpg
900662,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900662,notebooks/Task1/dataset1/images/900662.jpg
900663,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900663,notebooks/Task1/dataset1/images/900663.jpg
900667,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900667,notebooks/Task1/dataset1/images/900667.jpg
900668,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900668,notebooks/Task1/dataset1/images/900668.jpg
900670,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900670,notebooks/Task1/dataset1/images/900670.jpg
900673,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900673,notebooks/Task1/dataset1/images/900673.jpg
900674,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900674,notebooks/Task1/dataset1/images/900674.jpg
900677,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900677,notebooks/Task1/dataset1/images/900677.jpg
900678,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900678,notebooks/Task1/dataset1/images/900678.jpg
900681,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900681,notebooks/Task1/dataset1/images/900681.jpg
900685,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900685,notebooks/Task1/dataset1/images/900685.jpg
900687,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900687,notebooks/Task1/dataset1/images/900687.jpg
900689,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900689,notebooks/Task1/dataset1/images/900689.jpg
900691,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900691,notebooks/Task1/dataset1/images/900691.jpg
900692,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900692,notebooks/Task1/dataset1/images/900692.jpg
900693,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900693,notebooks/Task1/dataset1/images/900693.jpg
900694,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900694,notebooks/Task1/dataset1/images/900694.jpg
900698,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900698,notebooks/Task1/dataset1/images/900698.jpg
900699,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900699,notebooks/Task1/dataset1/images/900699.jpg
900701,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900701,notebooks/Task1/dataset1/images/900701.jpg
900704,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900704,notebooks/Task1/dataset1/images/900704.jpg
900705,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900705,notebooks/Task1/dataset1/images/900705.jpg
900706,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900706,notebooks/Task1/dataset1/images/900706.jpg
900707,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900707,notebooks/Task1/dataset1/images/900707.jpg
900709,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900709,notebooks/Task1/dataset1/images/900709.jpg
900712,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900712,notebooks/Task1/dataset1/images/900712.jpg
900720,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900720,notebooks/Task1/dataset1/images/900720.jpg
900726,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900726,notebooks/Task1/dataset1/images/900726.jpg
900733,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900733,notebooks/Task1/dataset1/images/900733.jpg
900734,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900734,notebooks/Task1/dataset1/images/900734.jpg
900735,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900735,notebooks/Task1/dataset1/images/900735.jpg
900736,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900736,notebooks/Task1/dataset1/images/900736.jpg
900737,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900737,notebooks/Task1/dataset1/images/900737.jpg
900739,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900739,notebooks/Task1/dataset1/images/900739.jpg
900743,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900743,notebooks/Task1/dataset1/images/900743.jpg
900744,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900744,notebooks/Task1/dataset1/images/900744.jpg
900748,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900748,notebooks/Task1/dataset1/images/900748.jpg
900750,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900750,notebooks/Task1/dataset1/images/900750.jpg
900752,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900752,notebooks/Task1/dataset1/images/900752.jpg
900756,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900756,notebooks/Task1/dataset1/images/900756.jpg
900757,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900757,notebooks/Task1/dataset1/images/900757.jpg
900759,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900759,notebooks/Task1/dataset1/images/900759.jpg
900761,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900761,notebooks/Task1/dataset1/images/900761.jpg
900762,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900762,notebooks/Task1/dataset1/images/900762.jpg
900767,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900767,notebooks/Task1/dataset1/images/900767.jpg
900771,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900771,notebooks/Task1/dataset1/images/900771.jpg
900772,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900772,notebooks/Task1/dataset1/images/900772.jpg
900776,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900776,notebooks/Task1/dataset1/images/900776.jpg
900779,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900779,notebooks/Task1/dataset1/images/900779.jpg
900780,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900780,notebooks/Task1/dataset1/images/900780.jpg
900781,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900781,notebooks/Task1/dataset1/images/900781.jpg
900782,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900782,notebooks/Task1/dataset1/images/900782.jpg
900784,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900784,notebooks/Task1/dataset1/images/900784.jpg
900786,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900786,notebooks/Task1/dataset1/images/900786.jpg
900791,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900791,notebooks/Task1/dataset1/images/900791.jpg
900794,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900794,notebooks/Task1/dataset1/images/900794.jpg
900796,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900796,notebooks/Task1/dataset1/images/900796.jpg
900798,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900798,notebooks/Task1/dataset1/images/900798.jpg
900799,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900799,notebooks/Task1/dataset1/images/900799.jpg
900804,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900804,notebooks/Task1/dataset1/images/900804.jpg
900806,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900806,notebooks/Task1/dataset1/images/900806.jpg
900807,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900807,notebooks/Task1/dataset1/images/900807.jpg
900808,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900808,notebooks/Task1/dataset1/images/900808.jpg
900810,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900810,notebooks/Task1/dataset1/images/900810.jpg
900813,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900813,notebooks/Task1/dataset1/images/900813.jpg
900814,Women,Personal Care,Nails,Nail Polish,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900814,notebooks/Task1/dataset1/images/900814.jpg
