id,gender,masterCategory,subCategory,articleType,season,usage,source,label_source,cluster,relative_path
900265,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900265,notebooks/Task1/dataset1/images/900265.jpg
900266,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900266,notebooks/Task1/dataset1/images/900266.jpg
900267,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900267,notebooks/Task1/dataset1/images/900267.jpg
900270,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900270,notebooks/Task1/dataset1/images/900270.jpg
900271,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900271,notebooks/Task1/dataset1/images/900271.jpg
900272,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900272,notebooks/Task1/dataset1/images/900272.jpg
900275,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900275,notebooks/Task1/dataset1/images/900275.jpg
900282,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900282,notebooks/Task1/dataset1/images/900282.jpg
900283,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900283,notebooks/Task1/dataset1/images/900283.jpg
900284,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900284,notebooks/Task1/dataset1/images/900284.jpg
900285,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900285,notebooks/Task1/dataset1/images/900285.jpg
900286,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900286,notebooks/Task1/dataset1/images/900286.jpg
900290,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900290,notebooks/Task1/dataset1/images/900290.jpg
900291,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900291,notebooks/Task1/dataset1/images/900291.jpg
900293,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900293,notebooks/Task1/dataset1/images/900293.jpg
900294,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900294,notebooks/Task1/dataset1/images/900294.jpg
900295,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900295,notebooks/Task1/dataset1/images/900295.jpg
900296,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900296,notebooks/Task1/dataset1/images/900296.jpg
900298,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900298,notebooks/Task1/dataset1/images/900298.jpg
900301,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900301,notebooks/Task1/dataset1/images/900301.jpg
900302,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900302,notebooks/Task1/dataset1/images/900302.jpg
900304,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900304,notebooks/Task1/dataset1/images/900304.jpg
900305,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900305,notebooks/Task1/dataset1/images/900305.jpg
900307,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900307,notebooks/Task1/dataset1/images/900307.jpg
900309,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900309,notebooks/Task1/dataset1/images/900309.jpg
900310,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900310,notebooks/Task1/dataset1/images/900310.jpg
900311,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900311,notebooks/Task1/dataset1/images/900311.jpg
900313,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900313,notebooks/Task1/dataset1/images/900313.jpg
900314,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900314,notebooks/Task1/dataset1/images/900314.jpg
900318,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900318,notebooks/Task1/dataset1/images/900318.jpg
900321,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900321,notebooks/Task1/dataset1/images/900321.jpg
900322,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900322,notebooks/Task1/dataset1/images/900322.jpg
900325,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900325,notebooks/Task1/dataset1/images/900325.jpg
900326,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900326,notebooks/Task1/dataset1/images/900326.jpg
900327,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900327,notebooks/Task1/dataset1/images/900327.jpg
900329,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900329,notebooks/Task1/dataset1/images/900329.jpg
900330,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900330,notebooks/Task1/dataset1/images/900330.jpg
900335,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900335,notebooks/Task1/dataset1/images/900335.jpg
900338,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900338,notebooks/Task1/dataset1/images/900338.jpg
900339,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900339,notebooks/Task1/dataset1/images/900339.jpg
900340,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900340,notebooks/Task1/dataset1/images/900340.jpg
900343,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900343,notebooks/Task1/dataset1/images/900343.jpg
900344,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900344,notebooks/Task1/dataset1/images/900344.jpg
900345,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900345,notebooks/Task1/dataset1/images/900345.jpg
900347,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900347,notebooks/Task1/dataset1/images/900347.jpg
900348,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900348,notebooks/Task1/dataset1/images/900348.jpg
900349,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900349,notebooks/Task1/dataset1/images/900349.jpg
900353,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900353,notebooks/Task1/dataset1/images/900353.jpg
900354,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900354,notebooks/Task1/dataset1/images/900354.jpg
900355,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900355,notebooks/Task1/dataset1/images/900355.jpg
900356,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900356,notebooks/Task1/dataset1/images/900356.jpg
900358,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900358,notebooks/Task1/dataset1/images/900358.jpg
900360,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900360,notebooks/Task1/dataset1/images/900360.jpg
900361,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900361,notebooks/Task1/dataset1/images/900361.jpg
900362,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900362,notebooks/Task1/dataset1/images/900362.jpg
900363,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900363,notebooks/Task1/dataset1/images/900363.jpg
900365,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900365,notebooks/Task1/dataset1/images/900365.jpg
900367,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900367,notebooks/Task1/dataset1/images/900367.jpg
900368,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900368,notebooks/Task1/dataset1/images/900368.jpg
900370,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900370,notebooks/Task1/dataset1/images/900370.jpg
900371,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900371,notebooks/Task1/dataset1/images/900371.jpg
900372,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900372,notebooks/Task1/dataset1/images/900372.jpg
900374,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900374,notebooks/Task1/dataset1/images/900374.jpg
900375,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900375,notebooks/Task1/dataset1/images/900375.jpg
900376,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900376,notebooks/Task1/dataset1/images/900376.jpg
900377,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900377,notebooks/Task1/dataset1/images/900377.jpg
900378,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900378,notebooks/Task1/dataset1/images/900378.jpg
900380,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900380,notebooks/Task1/dataset1/images/900380.jpg
900381,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900381,notebooks/Task1/dataset1/images/900381.jpg
900382,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900382,notebooks/Task1/dataset1/images/900382.jpg
900383,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900383,notebooks/Task1/dataset1/images/900383.jpg
900384,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900384,notebooks/Task1/dataset1/images/900384.jpg
900386,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900386,notebooks/Task1/dataset1/images/900386.jpg
900388,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900388,notebooks/Task1/dataset1/images/900388.jpg
900389,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900389,notebooks/Task1/dataset1/images/900389.jpg
900391,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900391,notebooks/Task1/dataset1/images/900391.jpg
900392,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900392,notebooks/Task1/dataset1/images/900392.jpg
900393,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900393,notebooks/Task1/dataset1/images/900393.jpg
900395,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900395,notebooks/Task1/dataset1/images/900395.jpg
900396,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900396,notebooks/Task1/dataset1/images/900396.jpg
900397,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900397,notebooks/Task1/dataset1/images/900397.jpg
900398,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900398,notebooks/Task1/dataset1/images/900398.jpg
900399,Women,Personal Care,Eyes,Eyeshadow,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900399,notebooks/Task1/dataset1/images/900399.jpg
900400,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900400,notebooks/Task1/dataset1/images/900400.jpg
900401,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900401,notebooks/Task1/dataset1/images/900401.jpg
900402,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900402,notebooks/Task1/dataset1/images/900402.jpg
900405,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900405,notebooks/Task1/dataset1/images/900405.jpg
900406,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900406,notebooks/Task1/dataset1/images/900406.jpg
900407,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900407,notebooks/Task1/dataset1/images/900407.jpg
900408,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900408,notebooks/Task1/dataset1/images/900408.jpg
900409,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900409,notebooks/Task1/dataset1/images/900409.jpg
900410,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900410,notebooks/Task1/dataset1/images/900410.jpg
900411,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900411,notebooks/Task1/dataset1/images/900411.jpg
900412,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900412,notebooks/Task1/dataset1/images/900412.jpg
900414,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900414,notebooks/Task1/dataset1/images/900414.jpg
900416,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900416,notebooks/Task1/dataset1/images/900416.jpg
900418,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900418,notebooks/Task1/dataset1/images/900418.jpg
900419,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900419,notebooks/Task1/dataset1/images/900419.jpg
900420,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900420,notebooks/Task1/dataset1/images/900420.jpg
900421,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900421,notebooks/Task1/dataset1/images/900421.jpg
900422,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900422,notebooks/Task1/dataset1/images/900422.jpg
900423,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900423,notebooks/Task1/dataset1/images/900423.jpg
900424,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900424,notebooks/Task1/dataset1/images/900424.jpg
900425,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900425,notebooks/Task1/dataset1/images/900425.jpg
900427,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900427,notebooks/Task1/dataset1/images/900427.jpg
900428,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900428,notebooks/Task1/dataset1/images/900428.jpg
900429,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900429,notebooks/Task1/dataset1/images/900429.jpg
900430,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900430,notebooks/Task1/dataset1/images/900430.jpg
900431,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900431,notebooks/Task1/dataset1/images/900431.jpg
900434,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900434,notebooks/Task1/dataset1/images/900434.jpg
900435,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900435,notebooks/Task1/dataset1/images/900435.jpg
900436,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900436,notebooks/Task1/dataset1/images/900436.jpg
900438,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900438,notebooks/Task1/dataset1/images/900438.jpg
900439,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900439,notebooks/Task1/dataset1/images/900439.jpg
900441,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900441,notebooks/Task1/dataset1/images/900441.jpg
900445,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900445,notebooks/Task1/dataset1/images/900445.jpg
900448,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900448,notebooks/Task1/dataset1/images/900448.jpg
900451,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900451,notebooks/Task1/dataset1/images/900451.jpg
900452,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900452,notebooks/Task1/dataset1/images/900452.jpg
900454,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900454,notebooks/Task1/dataset1/images/900454.jpg
900456,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900456,notebooks/Task1/dataset1/images/900456.jpg
900457,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900457,notebooks/Task1/dataset1/images/900457.jpg
900458,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900458,notebooks/Task1/dataset1/images/900458.jpg
900460,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900460,notebooks/Task1/dataset1/images/900460.jpg
900461,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900461,notebooks/Task1/dataset1/images/900461.jpg
900462,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900462,notebooks/Task1/dataset1/images/900462.jpg
900466,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900466,notebooks/Task1/dataset1/images/900466.jpg
900467,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900467,notebooks/Task1/dataset1/images/900467.jpg
900470,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900470,notebooks/Task1/dataset1/images/900470.jpg
900472,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900472,notebooks/Task1/dataset1/images/900472.jpg
900474,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900474,notebooks/Task1/dataset1/images/900474.jpg
900476,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900476,notebooks/Task1/dataset1/images/900476.jpg
900477,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900477,notebooks/Task1/dataset1/images/900477.jpg
900478,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900478,notebooks/Task1/dataset1/images/900478.jpg
900479,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900479,notebooks/Task1/dataset1/images/900479.jpg
900480,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900480,notebooks/Task1/dataset1/images/900480.jpg
900481,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900481,notebooks/Task1/dataset1/images/900481.jpg
900483,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900483,notebooks/Task1/dataset1/images/900483.jpg
900484,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900484,notebooks/Task1/dataset1/images/900484.jpg
900485,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900485,notebooks/Task1/dataset1/images/900485.jpg
900488,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900488,notebooks/Task1/dataset1/images/900488.jpg
900489,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900489,notebooks/Task1/dataset1/images/900489.jpg
900490,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900490,notebooks/Task1/dataset1/images/900490.jpg
900491,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900491,notebooks/Task1/dataset1/images/900491.jpg
900493,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900493,notebooks/Task1/dataset1/images/900493.jpg
900494,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900494,notebooks/Task1/dataset1/images/900494.jpg
900496,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900496,notebooks/Task1/dataset1/images/900496.jpg
900497,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900497,notebooks/Task1/dataset1/images/900497.jpg
900499,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900499,notebooks/Task1/dataset1/images/900499.jpg
900501,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900501,notebooks/Task1/dataset1/images/900501.jpg
900503,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900503,notebooks/Task1/dataset1/images/900503.jpg
900504,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900504,notebooks/Task1/dataset1/images/900504.jpg
900505,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900505,notebooks/Task1/dataset1/images/900505.jpg
900506,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900506,notebooks/Task1/dataset1/images/900506.jpg
900509,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900509,notebooks/Task1/dataset1/images/900509.jpg
900510,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900510,notebooks/Task1/dataset1/images/900510.jpg
900512,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900512,notebooks/Task1/dataset1/images/900512.jpg
900514,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900514,notebooks/Task1/dataset1/images/900514.jpg
900516,Women,Personal Care,Lips,Lipstick,Spring,Casual,external_cosmetics_coco_v1,season+usage propagated per articleType from provided train,900516,notebooks/Task1/dataset1/images/900516.jpg
