id,articleType,group_id
4102,Sports Shoes,165e4f88cd5bbe429e06d4fd8fb7f129c5f22cb4ecbc0232a02b61531b3d33bd
4103,Sandals,f744d8bfc5ba3954e64aeb9151f42bd452a1497bcf344a1069fbb0e6f3e6eb28
4104,Sandals,cd7570ad0694cf1837e162a36bb88f7669d547a445970dfc8eb0ae0c2254b81b
4106,Sandals,d6ebc5246fcf774a1d15a46e3c6c838d43ecaf8cca6636b94ceb2b034e8b7731
4107,Sandals,a0586ecc3c218749928168bec3220c63fbbe36f84d5786e216f5cef5be8e62d9
4108,Sandals,b45a150f3be3819d427a682686fc725198148dc69abfbb48c72e7c135787f77d
4111,Sandals,8c3626537c1e9e436fc2faaf1c3f45af828f758d84e6cee5a027c1165f71f3a4
4112,Sandals,951a661f0d8f49c1b86d06d1a0e41824641b0f3dc506c31bd5ab9f4b1b2c6af7
4114,Sandals,718ca2893c1ba170f92a257c96be5eeda8d26c784018a988939fe8ba24086114
4120,Casual Shoes,120d1c536076ec9927937843fa519abec654aca95f66af1fc9369dc2b83c4712
4122,Casual Shoes,ca420b3d1864c4e5ba1d6c4d75d7e14a93d4df6b6c53daeb5bdc2ec0af58832a
4125,Tshirts,0fc3ff890eb43103e5af08a9fc0bc4895c2150514a2393469b6303f032a40d9a
4126,Casual Shoes,1084c8d9f8349418977a269346eed4bc48ce8b7e51006587e0853c66b317052d
4127,Casual Shoes,8771ac0708849f115556e185ed46332e2e116100fb67ab5e277c595ba663f45b
4128,Casual Shoes,6164ccdeaeab546648e2ef8639fc496f38693de3e85ef5b6c267f000c8bda121
4129,Casual Shoes,ad4e049dab9fe484c3c76444987999781888d0191300a9621d4abbc3410a3357
4130,Casual Shoes,5217b91f424ae2bfe6cc769b91c6bf1ab8036742ffbb14b55669daaa55450e20
4131,Casual Shoes,fefc17d312f2a2c495a85664f4b9bbfa721b1548616bb2717d939cbeff167ad7
4133,Casual Shoes,c3b90b8bb05c485d8031730b0cfb0a535978be979ed711aae87720a05c2c6fca
4135,Casual Shoes,6abde2e76631ba04e2d3c93a112af725b719f32ce9cdc01fb9d92b940d3ae17e
4136,Casual Shoes,0d9c2d3d2c3ea9bef5744f0f9854acf6f1313877dbe4dababcff3dcf5879fc82
4138,Casual Shoes,c3f1ed91889a942653cf0828fd46493f50138b3cad487af137b279c2481237a5
4139,Casual Shoes,1da9b6bfe81d9d516b5bcd09579e26456ca6e1789fb784e9005a256a7682721c
4140,Casual Shoes,5d9f586b5c76a3fe8d6a3d161a1134a405597585cc89c3e047de6277ece063f7
4141,Casual Shoes,d99ebed9c4a6196031a22bc6bbf0780fd85e1173aca1a18e1a46bdd6d7ca44af
4142,Casual Shoes,2d8829b7e9e866659f5c2d3e237d1fc54a148c8b1d9203c6313888c54d462aa9
4145,Sports Shoes,8e5c4c624a4e11a4e71bbf2f42485e4e1e6f949b5852562597ea5b306fd59b85
4147,Sports Shoes,aca6ef3622af2fa96522e8ba06f4cab62d2f77f1bc6c2c8fc91c694511abf90e
4149,Sports Shoes,52e77a4fa08b0825d406fb40b40449eb078c707e6478d40245238795ee2304d9
4151,Sports Shoes,979dab593b8968bc510d574fdb8a96df10a52d42278288df72b690aaf11645a8
4154,Sports Shoes,00a7b6bef62ee8f860b51c57ac5cb9f39f23c51b449a5f60cb01984b10e1484c
4155,Sports Shoes,427ec64b42420af9e185e2b8ecf1706a593f379c2aad230e9cf68660a40a6581
4158,Sports Shoes,5e5a5f948e86464998aa82fef9748e813105444c7b9e23dc90a574e869993cc0
4159,Sports Shoes,5190ed7c49a17ec297c6cbd296bae91c5544d4afcc3dd1eea9b79d7215f2ab09
4161,Tshirts,dd7b500808ce6b4b2161b41b02061030cb4fa291ca445747c05dbec8b45f793a
4162,Tshirts,7806df758fe81493a49701bf279fa63747c1feb514c8bd41ec1aecf8094cfb27
4163,Sports Shoes,4f2f263257882a18adaf6b51031b6c3ab11c893948c273c9e8f007d8d00977f9
4166,Sports Shoes,288a07616c3de8218be6ccb3d87ee3346bd88b4d06c4c273d71f5b418808a2cb
4169,Sports Shoes,dc5765211c01fb9d7064c42ea19eb232a9b36d15023fdf22deac34fbf65335e1
4171,Sports Shoes,73f72e898a0e087b1970c288b7a77cfce8769ed1ef7f225c2ed38f3dc63d3299
4173,Sports Shoes,39431c3389e7e30db28c71154a55c19d523a60bbaf7d3339021b59ed0db54ece
4174,Sports Shoes,b483dd2d72884ac1adfae353966ef3e01d99c49ba812a700bec87755179a1257
4180,Formal Shoes,f041fc880efefaa9c9b74acc9ebc69a9412b6be535bea95e9c30f1a9a57307cf
4183,Casual Shoes,8ee3b0a8c5fb1f64778df3be8d7d4a880c1fc16fc1fa0d6a99fe6c4f6e1d1f24
4187,Tshirts,8af33fa90087b5cdb66d7ae8baa0dd63805c4fed8bf5d66003409b7e34ba9696
4189,Tshirts,4657814aea13c6d8fcc47a15e107b85b9032c13a49c0fcd82c6e0b7b603a168b
4191,Tshirts,58fc618178ea86bd630c0271565d7231e6dd87b57cc20b82fa981c33601326f2
4192,Tshirts,456e5354b439f0fa4a75daa0488752e71db928669b7e378227005bc48ba013e4
4193,Tops,b3462c7934ef50b560330c1d2bb9399aec701b593784168f6ce0c7448bd337da
4196,Tshirts,378ac0ef8d597d969493e8c03dec491083a6b6e1a3cbc606fed809ff7017815c
4197,Tshirts,c166b749d23412edca116b4f02aad2641953e747b6e83190acaca09ef944e970
4198,Tshirts,543ddd7a46d083b969366b281e03da2c81a2f92b2b8749f3f7e38dfe05300050
4201,Tshirts,b0da31e263e0ff087b1d91bfc55c13cd24c44bf816331ec05ca6b60ed4995846
4204,Tshirts,8b5ec4b71e8f190d58797f39df611ced7ef9d78fc8a48598b352bb3a4d3a3dbf
4205,Tshirts,1aa40555bdb1cb6e35cc688ce218fd247c973e81e435c7ca1c213ad979c4b0a7
4206,Tshirts,23b79400b75dfd7d6b87993608ddb61adac408024ae9d15e2e24d2501636bc2f
4207,Tshirts,3c7dbd43fdaec518f7eaac1eee68450289c456635c40a7efd1609d43560718a7
4208,Tshirts,605fdb868e143fd0589ad982ef5714817804aa0b87ead1ac86fd6d18d7bbec75
4209,Tshirts,72bacbb9afe4f5806853de2b48f4a4aa03cc106c676e4aaad65f7ab0e89dd668
4210,Tshirts,99b4c109be8fc4a8068947531e554633394542411aeafadee86611f7a3eaaf0e
4214,Tshirts,971032268d3a0bfa0c50a74b065ae6b328213413a27cf03f030fbb26c415278c
4215,Tshirts,b312469930e910f4a646ded2a9ed1b7dd2e9ed44582a46bbbcc733994bafad60
4216,Tshirts,f7a7ac8525ada29de26fcfa04b14a19a83c899d42cba3b74ed5e12daea887fc5
4217,Tshirts,a20df5cd887c5ef03359cb01d133d986f41cfd0a9b471c911c2f5cb265a49566
4219,Tshirts,0bb3402adae953dee1f831f1b7c9ff8d3de97b467eccb2a24f7f7089bdf5d9b7
4221,Tshirts,8ce5ef9f00dc14a8164a7361143772099f78376ce27f1286f0bfb9b7e098edae
4222,Tshirts,f0e071f2dc466b0b2150d98f26a353e697206ed029e8689060ad690921ac01e1
4224,Tshirts,25933004e5d8cfd73bee76f6950bb8684dabf937f4271a3821fe65967b49c97e
4225,Tshirts,81c627e27ca745459eb053b2367e3d798ba451d97a5b78ba8f5b4ca5b1dfaa39
4226,Tshirts,692164b63e169dcbbcc1c1df011857066013836b62a99e53fc18677a73bc2786
4227,Tshirts,f4a32a622d8f4496e33a88b8c3546c524a262a29cbfb76775d3c00c2f8c83779
4228,Tshirts,c728c3ca14086f7b8d283f73a79a5c00b59e8976db859e471a57dcf15bb2b5fd
4229,Tshirts,9b82ae8120b4c6d7c164ef93462ff8b9dc04814e377eff4e25547b3ee6170008
4230,Tshirts,2eb091e72e5fddb1f3975fc7e4a18d95983845460ae82a10fb486c803d6d1bb2
4232,Tshirts,55354b9b9ed4f92f21a65e1b324d8e4d0c4461fee73c5c79e5635c65935bb87a
4234,Tshirts,dbdfad19fb60309a5c83d1106f60ddf787b916788c132c8f65458da863bf4334
4235,Tshirts,2eeaae4a95ba178260fdb0d949802ef8cb1018337f087a92cb88e0f87c6dac6c
4237,Tshirts,90ad5d110692600c88cdab86a859e2b5dac9470018e35da9b58edbd7cbe1a6c6
4238,Tshirts,8bea701d5e61c9da044bcb1eaeb03b9e8e0c6ea68720933976983ed8e5e7e990
4243,Tshirts,39be79258b16fbf51316415e68b4083daba4385945ac9e01fed7127cc6cd5782
4245,Tshirts,407df1de96ca0eb6d4379d812f84f93e7446977653d96557444b745aa60a7a5b
4246,Tshirts,dea31bd318480d42ecea34618c22ab75d29aaef0bc9789dffd61f820ca71a82f
4248,Tshirts,4cdd1c74493c84e3994673f98faec864bc92450a23a46740b3b0659a2fd650fe
4249,Tshirts,89f18dfa7a57190275c92487e0ddf01f6e0fdc0afe9c0811854aec30785ed33f
4250,Tshirts,113b0d2257faa005a93ab41a8f1f59d4a7d27df04839060f134e1550f8c99938
4251,Tshirts,0c8279f0c805a159bbaa983024963b6ca7810dd93690b1510c7b29befa92db24
4252,Tshirts,8d4e317c27c79978470c042ac330f4e3d3cdb36ab451fb83eeb34d717a159e86
4253,Tshirts,d97325254480326457f0d3e511e46ccf15e47520f9c979f791a389fdce3d653f
4254,Tshirts,b7a9bea1e0466000821c6117b746a1ecb05ba83061910db4dc361b7108020b53
4257,Tshirts,62c36d0b6c89bc73f793ca94e56650cc934576b3ffc0a65622fdb0e05c9af809
4259,Tshirts,a192561d62d848cff21b4b6d52f1165f8242d63083e5795a8f7bbbffb5567ebb
4260,Tshirts,f63024f049f853d06c1d55e8d64d39551c468df8a7ee0e4f7f835651c8399021
4261,Tshirts,30f928e2d2468865af4cdcd225acba349b00f664c8b431c15063a6c68abf492c
4262,Tshirts,f8eacd1a708f1ace6aedb787743033e9128eb1b53cb11a23971533d82fbb859f
4263,Tshirts,f6f256c3fb0264d1d1df50a8932aefec51e0b7ebfa9d89b6ca22c4079d5a413f
4266,Sports Shoes,0e3e597669a5ca8cc6700c6cb54972ba4c30aba87fd1cca28851a334d6ec8b08
4267,Sports Shoes,13d1341a2bd9aade2b47b7da7f9f658e0147b6de59ddd8cc20000a8e2b7c9772
4268,Sports Shoes,591daaec1f573ea8521be6ffffafdda5dc0ba74b70c0f0a2f7697b00857c7d35
4269,Sports Shoes,8c629dc57c1e73bcb3f7d245b9e8cedb109d76950e7885a83c332f7e847cb35e
4270,Casual Shoes,150adff22837a4d4a6770f1f4bd0b561b31e529ce1a267de2e6c9249bff36621
4274,Casual Shoes,54db3277682793323794fcb44cb0baf557b6d5b0976eebde2709fc6353660d73
4278,Sandals,16c87682d0aa40e882c69cfabc2400b67c40486cba8e63d6475050d72dad3a7c
4281,Formal Shoes,41ca62483cac3050da6aba434f2761e0f26f525c193847db1d372ff0391443a6
4282,Casual Shoes,80e3544de6cef09bf5672f4e419b0dbc5c1c083738903f8a042bb4267481a48b
4283,Formal Shoes,1fbaa918b36bffc80cb910971577f78fd595d23a84b2f4681225f404d0e7207e
4284,Formal Shoes,88cdbbcec3cba531c082cb34a20e2801e17793092e57c6981bfadd06b8a5b563
4286,Casual Shoes,fe002b236a44f2fffa179f38290ddfa41163bd71debd643ca5a6a5d49bf1e967
4290,Tshirts,d8fae4222d1f5601047f3d2ed6dbd491f967d3b4d4dbcd358690b6479f66be37
4292,Tshirts,15147ed0ceeb2cec5a88e307bfa2c1228b0f834c3391ec8b5511aea7a173088f
4293,Tshirts,b5804c2b642ecb530842a0cbeedac5fa6ae9e671d715c607bdbd8765d6e742d1
4295,Tshirts,393c90b29c0625878cdab2bf0b6cf07a99350d857eef2b4ebe9a11f4eef8468d
4296,Tshirts,189dd3ca85244e75ed8934f24f2dcd2036bd24cce4b1b1f56a8aa4f753759613
4297,Tshirts,20864f7da22169e500f194845b3787d8978286becd5459d01a711a769800a1f8
4298,Tshirts,5d39e7680187101c7a48ee0e1b8f01f9f69f079fc93ef13f409513e3f5735839
4299,Tshirts,275323613dd3b795a58658b8212833d76597f693396c553dd8f18e2f00683f34
4300,Tshirts,d998ec891345d47176e9d31fbcf2ef9592dad03f7cb8ea771cb30ab13038449a
4301,Tshirts,f9387d6dfe1ca9e0509c21ffc50f4dbc72dfd188134f651b93e562a780a9f26b
4302,Tshirts,f8ddbb84ed2abec68c10c5996326461f4846f06229d4b8007cba4fdb857750fd
4304,Tshirts,a02db6758b025cf6949a0e5e8f3a943bd1891e1654deece5ec6b1d59a51f60f8
4307,Tshirts,ece54d5c2951af945414e9444713cacada6033f96237750c91f9389c7136e324
4308,Tshirts,86aa7e5323d57e38d6cab311bd496503f6c5b5a1e7757cdfb87e078e9edec2d0
4310,Tshirts,4d3a85b5c917bc4df89a5ad0e776e9345de9bbb39ae37da7b8f00405e719de93
4311,Tshirts,fbd708d873f934058dc05f9bd43ad494406def7c4940a065d6181a9a967aef80
4313,Tshirts,ee6c22cf1d95ea8ff9100a92ca1a406839127fe8f63e7469fccb9ea6ce226ef8
4314,Tshirts,d7659797dd45a642d1a39cdce969e8b9206b7cfa733e9c17291c1300c3f907f7
4315,Tshirts,d1373ee86f5405106d797287d72348dd2bbcc08fa762212efe6e87667bf29911
4317,Tshirts,6958a445153c67b6d6e7143bc8ccbef76f46faca11779923307b61748345f318
4318,Tshirts,8c3462c2c207b16f3d87d049593c599beb3f0c4b0e47e7a352d914a1a7402dec
4319,Tshirts,41d805cd79cb83ecac8a9a18917adc7fe207ff3b8acbc48af9a7a037c68232d7
4321,Tshirts,04aa9ddb0be294f50206a806b0582e50a3a391cfb7c33e9a422ac84938ce7017
4322,Tshirts,d90bb267c5401906ee30689224c0f545a620ef9874fd8ff0b664b48c6979b8d1
4323,Tshirts,d830778814d7d870a4a6af074991cbbf41b45eea729d6377bc4426089ff127a6
4325,Tshirts,9673c3c6af6d07cd29b06bded64783d66af0c5bc22e55c502a4d84894e84fcf6
4326,Tshirts,7db5813c5b66f877c97e2b5564bc5841b9168b7c1e124fab90c7e8f36a05ffcb
4327,Tshirts,a08ed69ace3cdc281857e79511c1b6646a4d20340dccfd9c1b432846aad45cb1
4329,Tshirts,1ee53f04d6e533344e1a40bb972c215c2e8178922b7f54c3c36eec3e8f69907e
4331,Tshirts,58e956198000de3445661d2d9d77c95564a9ad3bb2c5c3e9aa950ebb95f1ef21
4332,Sports Shoes,56713a389820081cfef2a35e89e4b3c4efe6e7ac2cf4da35096096fd86903cf5
4334,Flip Flops,f6b0741d4f3317020c3b21665467c681b5ea230ff9d8c31ea37e07d7a9d48993
4337,Sports Shoes,df1332df2c9c6e18a9bfe6e80bffa8156b37fc211a4f5915f1f1d023a756b02e
4338,Sports Shoes,d63e93ef278246279e5de1d60e1c214b455a990a7fc2f86580e12c43b3bc344e
4340,Casual Shoes,08aaa7cffb823cf598cd4435772c6ddae80b56e33c6e977930c7bc635461c184
4344,Sports Shoes,eed0a467befbac4ec15808b1f6f7b1920bfad7fc832048731b90781b0202e47f
4346,Flip Flops,4a1ad6fb42b7badb5bfdd7bb238a9bd0de45ff9737005c8a715fb92dc80e6a23
4351,Tshirts,fed220f3e5a9dc9033971703d59a372362ef9aac35d2e929ef085058eca96723
4352,Tshirts,324437a4fd4b186c56a2f337fa54e4e0f33634ea7aada18af59f0c2d40856a82
4355,Tshirts,482f8212a56f8cb910959d0b8bedc281c2e7079fcc4b858df7d93d7cdaac0722
4359,Tshirts,0a61dbbcda2dc053fc77c700189330a0cd09ef759960940b23f9acfa6b0e3189
4362,Tshirts,6c5278084829424d22ce802fc24db63fabfe5c0e75a0b706c4ac338590a734b4
4363,Tshirts,91322213369e17897212da957966566d5e6629f59222f1cfcc5e39c8ab1e0848
4365,Tshirts,142ca37a4b12b0db2971539ae59a99701f7bddf1e25be9456d08d9705a923738
4366,Tshirts,eb3a9675213ece9d1c093508dacc66e6288973ee28897c09297f8113bea20586
4368,Tshirts,dd37583027f04f6b2a0f7f0ec889191c9127c951f71d14cc17760dac6c3c7a3e
4370,Tshirts,43c15fe9afb80a96ad3b0d930e838a62e0e1e42beaf9eed5ca2e79aca30cf683
4373,Tshirts,2f7a36f0e6fc74920304b2b0a6110639e0f32c1ce1a171379c8cf62c1e6ad59b
4374,Tshirts,0379a768bbb55c9f71867ead45f47cdd243a0b53038472b38d341689268db0f5
4375,Tshirts,db2ff6f049caa095b45e0969773e668659d23a3d2fca3346e935447719f4b93d
4376,Tshirts,31fc26042a3a5b2dbe558b40e33bc7fe6770ae8ebc1601d6d13cedc47c52cbb4
4377,Tshirts,a5811d49fb5125a1ffb9e5970648588819c12c8b8a1df416ec2c906912247bba
4380,Tshirts,d376fa00e0054fe609737bc4ce63ca7fd1771e728c846a7ed6d0a2a6a6b85aae
4381,Tshirts,9813269697bf5ee17189e6ade2ee73cc1b0cb05acadaa14ae05abd485cf26d07
4382,Tshirts,ca0a18aab6ecd33b6ed6248537a6fbba9a43c644cff2c58bf638bee4c3d2311d
4383,Tshirts,5093b161e782de325fc7cb0f2c067bdc81875d5c0f3a5f5967a2e77adb8b5f86
4385,Tshirts,8847ec964c338b338298e8a054d108f5295a6e6e850ad703704cdf5ee5dafc4c
4386,Tshirts,8d9cac480b2719e7d95ff9ba1e96a30c8503562323e6a773fe9207b5a60bcf57
4387,Tshirts,2ba620d6270b1682a9781f5e8b2ff324d04cb26fdc29c70fef48431c2d0c53c4
4389,Tshirts,6622fd72154654ee47ccba71077f56d29fa57107a190e9799abee203dafd13dc
4390,Tshirts,bfbed7ffb3ef60fceb0530d0f309e98168475b764e5681eea89dd5ee9e734207
4394,Tshirts,ff8b216047c676e51f9b5778b96a2ffa4c0359595bee67afa0ca9f7cb2fb8725
4397,Tshirts,995db58d1237e66add500b85dda73cf5776381e58728c9c3598d09e913513dbd
4398,Tshirts,72e9309ffeb4deab25d17f294fc0798e6118478d35349da724cbdb931e293533
4399,Tshirts,f57dce24b885af5b5df927d564478a884679df11c1fa4db25b4d3a74fdfd0d5d
4400,Tshirts,90e82dc5e8bc0851800ada212536a3fee8c3e9a77dea1a583a02a4c5ca15005d
4401,Tshirts,fbdcaedc21dc95d3212417868911965c5d5e6528c4f7ca9ccfcac298a9cfcf51
4403,Tshirts,d4d215d21db0ebbef582e90eb63970141b1490ff62d080311d6b65a4a83df226
4406,Tshirts,414836e4b3fc19bac6f7a467bcb97c0b496f79fc0053d22c720b4358359aecd7
4407,Tshirts,c30ddb5c3abe56e3dbb3ede36c942c5322bea6605394ee865546a85f1fe25d3e
4408,Tshirts,0aa255c6076fd5636fdc7b9a35eb1aebc605f50f6c95b2d11c31aac36036282e
4409,Tshirts,11675ebc368b4887365cbfe4bd7d20996b27c05eff39159bbaf694ca85a68d80
4412,Tshirts,05dfcc7033937a6543213372f607c77f20c6f8eefc92d41af466cac34377fdd1
4415,Tshirts,30b8cd643e7bedacc20d67734ce3a98cfee320b993b97b41e8f6c639a9434156
4416,Tshirts,3395f0c0503403de61de61a27cf0611b255cadc815d002c34d53212a3d276d1d
4418,Tshirts,9435029efec711e4b8a0b6e0cbe007311431d88cccfe6f3e5a758ff165b19ee8
4419,Tshirts,720e583b65b82b26d9ae4a915cf367d6aad77c02d2bb296413ee44f730ecacf7
4420,Tshirts,0035cc6a3e0cc9316804ede1733f3f8d1a66b8d43b23d4c0b613d70165d569c4
4421,Tshirts,bfcbe376700c8cf43347112264a03ff9026e8c704d7dd31e645d6141793aac52
4422,Tshirts,7da4f0ed7ab861f94495b2d9f32ccfe93282b2f52fc1777098c74e0e3a924922
4423,Tshirts,cec1b3f6a35dbbbf88f5b7b3e72777c3d1aae8db2946ac6ac099bd0503bdda2f
4424,Tshirts,8aeca35d254c50eb869ac0ec44fbc69d4152cc64b0cd9956ef600418f04cec10
4426,Tshirts,a9999319aa15b5617d3bfc174147bffd0457bd9344ec2d3a0288471bdb0967be
4427,Tshirts,9547b952207c9b8dc046b1ea786d116ec00921a774d79a7a4638fffcd3616e0a
4428,Tshirts,e4c89ba376c05433caae44cf225ad14864a2170c5e5085cc60a6abd5384b7c31
4429,Tshirts,954d86c784faae8c6eb7fcb7f582b861f8b7781ca5c7e75be591a7b230cd68b9
4431,Tshirts,33d3992f76b33ea1c4974db30074597b313eaf13a8a39b30555446ce2c6d858b
4432,Tshirts,5634f683d9cb9a40bba828c8bbaec476c0e7318d663d2ee914980af0ba58942d
4435,Tshirts,ecbed84bcdbc3f81e9976389a061dc5bf0f7310d93bda0c6aa76a44cbcf130c0
4437,Casual Shoes,76a58e8f407e4d0ceb916cb83b4db3c50cc99ed15770623b2f16f63c663c987c
4438,Casual Shoes,edc469b1b176d8be8b29526cea7daf02b88e8582aeac0f4b4e8ad99524186cf9
4441,Casual Shoes,60d02892605aec7643428d37948aafd338d465ac7b4ee06cad3a2c99a2120be8
4443,Casual Shoes,9e88d8c0aae4629f38d999a4417dbce965f9df0ef056145d060bc8b1e8dea871
4445,Sports Shoes,e3afe4d3ff036cd48f0d1e8d1d54855957f9930bf64213abf6f66d7a5d274278
4447,Sandals,3ed43b813e035d817c327a90630f2c85be9aebbd19b1f53641bb32370256c807
4448,Sports Shoes,a3afd7191719b7027a5eead6d5827b8421b31d6607f106ba7ad9b343fd0cf1b7
4449,Caps,c91af8c81a665728c406820316be4f0cf6add27fe72cd1403fb58ea38bb3952c
4451,Caps,7bb594e1da5c547aabad1492df2c1b1bcb7943f29e16a2c4b61a777590e9c4e8
4458,Tshirts,2a9fa064a4aa3ad3df9491ae06a3adf5fc42f9451e89e8a215eb1acac4753b5e
4460,Tshirts,ac3ed22dec7183849aa42b1104a4d9d7fdb603a6b9d2662085320fcf08261394
4462,Jackets,24b2da3f1290d2c8c2f5efba68dc4848e5bc5240bbcc085f66ad25fdbbbc8ace
4464,Tshirts,49b430616ef4d995462035305b558c0ca0505104279349e7709aea2287a4598b
4466,Sports Shoes,dc6d57b2e8e7c656d0ed6a7a707df5e900ac40ddb8373f3c120c723e1cffcdd5
4467,Sports Shoes,56c95502857c82ca8215c08d82cc7260c2019a01108d6395ad58798c10e2d512
4468,Casual Shoes,5c7567f4c546c91471359ddc2b948a43ac9fc910a490287217665ad3faf0fc77
4474,Sports Shoes,8bcecde69995c0ad22548a2300c6d6796b9f124d5e61ba76c42fe81e275c6958
4475,Sports Shoes,b5a35d05d870e2d48b7d5a2f49bd15c42d1f8a9bed2c5503b50a65f494120047
4476,Sports Shoes,ef84ffe1e32a19e932bee48af1d83d02940f2a37f3ffb323ac655c1174942978
4479,Sports Shoes,4760914aca0788f45551bdc8e8dbb9e3e47ce95722a036d7ab371798da2194ff
4480,Sports Shoes,25625b1575033a5c6897fe1119bb1b0a846cb5b53d9b18b072f89c8dae38b503
4482,Sports Shoes,e6fff34fb32b1de43a9978d7626449f793dd3fc51e8e7763f1c59245d17bc17b
4484,Sports Shoes,abf257fe3518b4d928aa3b17fa66dbd803f9bc567b8081b611c7e4622eacc4cd
4485,Sports Shoes,107edab47275f715fa03230504ad15da4a7e1cd61e1dcb0c41e2275284a8188f
4486,Sports Shoes,0049807951eb22e4b51d57cde8d59c4cca2a51f001320afb8e1a01cd7a474004
4488,Sports Shoes,0ec6ffd28976a9d8250084358abd7c1559f91c07288663dc655ad7d7aa01439e
4489,Sports Shoes,b7e453050c195e2c5883792b49afae508df895b42e08400755d231a5795bb040
4490,Sports Shoes,78c4020fcb0605e6a867381ac29a084e89096ed83e9c64f988ce609aeca5bc7b
4492,Sports Shoes,63f0da80ac9b496efc7767c13896e6ffca7ade65390af04fb3d4fddf5054e5f5
4494,Sports Shoes,06768b312d2d54e5efe9e811252bf6d0cdeef8738e418eb77dd796beb229db7d
4495,Sports Shoes,9d5060167546a1d54facab3eb7353b18b865d78efff1589c39ce00e8aca83c02
4497,Sports Shoes,75119b55e09316ff51205adbcb7d6efd918b1748b1318c7b5f6f64d9d2548214
4498,Sports Shoes,34ede5768762a8f611b7e30f19c7b629173bdd02cc6b96abebb97e310fc7bc9b
4499,Sports Shoes,6e9387e6e6252869a35e6d5db9f201067d59759a6625a3ce93502d20416b6dc7
4500,Sports Shoes,048ce07bedc248cfa496942cb18f391d35e278eebcd6a01ade072d10f855f469
4501,Casual Shoes,3e3337394a0fcb2847e8a744ccb86cb82027d376b84be0375dc62b103de83fad
4503,Sports Shoes,2955e7af1e9dc3c371f29bb54d3584485bba1a1c44a6223d8ca30f30014e8ae7
4504,Sports Shoes,9647d5d992ce2da0e6f697da9fcf8c16564fa027c4e34c6a9dcc39deb26305fe
4505,Sports Shoes,e3f0238ea071d0ad41506e5bc96bb16be1bad6b3be0f794e41302bdf5f53ff8f
4507,Sports Shoes,0ed8cdf5b14edbfb1097ec8525c8d7e9ab12ca38f729c76161f6f15726ed16c2
4508,Sports Shoes,1ea50d42af78f52a41ccb697820922d63af5fb66fdd5a63de64270b48704cb99
4510,Sports Shoes,9874f44d6bf63624df767cdcd5e7e6a14d1ac3546e4e4076e4b02b7fd0a0c3e0
4511,Sports Shoes,1823a0b1046b6a5c73d45275dd4145172fbe21eb3be26f1e63da6d7a9ef5f0a3
4513,Sports Shoes,7d3a02dae8b1bfdb47f2569958a11817ef0ac9cbc724adf99fce455aa11b2f03
4515,Sports Shoes,1ed7202f8bd8276b10eceb7f4be0e5ad93d372658e6188d8c6e24a5858588a9f
4516,Sports Shoes,b48a99cca6d33bbc603ce0710a9dc4a25b6a5870f6a188d6738f231de4602c9f
4517,Sports Shoes,a862cc40fb654dad42d0458c14ff4b2b927efc150892e9736a1af5d745bf1e85
4518,Sports Shoes,380d1ffc9689bd1c7a38adca90a2c15fc0dd1632a1f06f083e3d514791b8ea36
4519,Sports Shoes,a98a25a2554a100e260d6a843d4bccb5c661961b581cb27776c023c943677395
4521,Sports Shoes,247316553bfb0fe955e66f1bdbff692c3c65fd2b6a39a150f1509cfb6a4d96b5
4522,Sports Shoes,7640dcad8d1ed64f646f157447a193f79adee2f86207287d5d02f16a755582e3
4523,Sports Shoes,5745fd56259f2785ec7edb940dd14f2a834d33adf13c90210aa422f1cd98bca9
4524,Sports Shoes,9b24ff263b18a4faaad53d976d09b78c1105e4fd7d086ccc16b64c8950f71820
4525,Sports Shoes,388b4767d3e794e5fa3810ed761b315c67fadb92d00ae16643535169562b48e5
4527,Sports Shoes,ebeec8851ca2c840020d39dbc3613c62bf1e9386e2d1eaeee9923fe1ac6b92c7
4529,Sports Shoes,01c3a4ce551a45c0660b38d0647e1661ce7b555f2b52f355db960bcfb15410e4
4532,Sports Shoes,ae5fbeb5d515672de33b7e10e3ec0dacaee7412d01700710e6a206d85a7dc7b9
4533,Sports Shoes,b2e7016fbd653236f4f48c6b454a3c8d0aca62311bf211f69d660ca729c8c465
4535,Sports Shoes,be2147d0c4b7ad4d20648e0894b76bf0fa356b81ddbb05c8550919dd209ffc27
4538,Tshirts,d9880aed97f8b3b55ebf369ba7d845344b4fa9192cb58a6a0d793622d7a03851
4540,Tshirts,be20e489b24bc39e5a16c0f9544cffe3c905a2e5adde68020d7728ad87a2a3f8
4541,Tshirts,170d243f12231450f861451babf697922389ee398b66b5740004a0d515b93324
4545,Sports Shoes,5b27981e50c3788d901d814dfd18c142482a52f139f4987b83b75ee6bb5719a4
4547,Sports Shoes,3e6fc58b0f03b84521d7b1fec62e6af766010d8abc8f9e2001663a95cff3c7f8
4549,Sports Shoes,ca64c55cb43baba0cc002a600f241f5e5a79cb61c3729b81c52289de98a68f15
4551,Sports Shoes,1ad4f9ecd398ca329a0c708f7ea40c3dde214a94de90ad76d14106ba33b89d48
4552,Sports Shoes,f89151fa0d0455ee537b95853909645d00951facc7728b4f6901c774135dcb34
4554,Sports Shoes,9ac77cea96c0a20e3ba9a74165b9abd42148f271b72d4248fda712fc2fa2a0da
4555,Sports Shoes,5b5ca9e5dd16cf3b808337666d6d1dc1f33faf7c75c43950e2b6197356d96b73
