id,split,position,data_source
11302,train,6307,original_fashion_dataset
11303,train,6308,original_fashion_dataset
11304,train,6309,original_fashion_dataset
11305,train,6310,original_fashion_dataset
11306,train,6311,original_fashion_dataset
11307,train,6312,original_fashion_dataset
11308,train,6313,original_fashion_dataset
11309,train,6314,original_fashion_dataset
11310,train,6315,original_fashion_dataset
11311,train,6316,original_fashion_dataset
11312,train,6317,original_fashion_dataset
11315,train,6318,original_fashion_dataset
11316,train,6319,original_fashion_dataset
11317,train,6320,original_fashion_dataset
11318,train,6321,original_fashion_dataset
11319,train,6322,original_fashion_dataset
11323,train,6323,original_fashion_dataset
11324,train,6324,original_fashion_dataset
11328,train,6325,original_fashion_dataset
11329,train,6326,original_fashion_dataset
11330,train,6327,original_fashion_dataset
11332,train,6328,original_fashion_dataset
11335,train,6329,original_fashion_dataset
11338,train,6330,original_fashion_dataset
11340,train,6331,original_fashion_dataset
11341,train,6332,original_fashion_dataset
11342,train,6333,original_fashion_dataset
11345,train,6334,original_fashion_dataset
11348,train,6335,original_fashion_dataset
11349,train,6336,original_fashion_dataset
11350,train,6337,original_fashion_dataset
11353,train,6338,original_fashion_dataset
11354,train,6339,original_fashion_dataset
11355,train,6340,original_fashion_dataset
11356,train,6341,original_fashion_dataset
11357,train,6342,original_fashion_dataset
11358,train,6343,original_fashion_dataset
11359,train,6344,original_fashion_dataset
11361,train,6345,original_fashion_dataset
11362,train,6346,original_fashion_dataset
11363,train,6347,original_fashion_dataset
11364,train,6348,original_fashion_dataset
11365,train,6349,original_fashion_dataset
11366,train,6350,original_fashion_dataset
11367,train,6351,original_fashion_dataset
11368,train,6352,original_fashion_dataset
11369,train,6353,original_fashion_dataset
11370,train,6354,original_fashion_dataset
11371,train,6355,original_fashion_dataset
11372,train,6356,original_fashion_dataset
11373,train,6357,original_fashion_dataset
11374,train,6358,original_fashion_dataset
11375,train,6359,original_fashion_dataset
11377,train,6360,original_fashion_dataset
11378,train,6361,original_fashion_dataset
11379,train,6362,original_fashion_dataset
11380,train,6363,original_fashion_dataset
11381,train,6364,original_fashion_dataset
11382,train,6365,original_fashion_dataset
11383,train,6366,original_fashion_dataset
11384,train,6367,original_fashion_dataset
11385,train,6368,original_fashion_dataset
11386,train,6369,original_fashion_dataset
11387,train,6370,original_fashion_dataset
11388,train,6371,original_fashion_dataset
11389,train,6372,original_fashion_dataset
11391,train,6373,original_fashion_dataset
11393,train,6374,original_fashion_dataset
11395,train,6375,original_fashion_dataset
11396,train,6376,original_fashion_dataset
11397,train,6377,original_fashion_dataset
11398,train,6378,original_fashion_dataset
11399,train,6379,original_fashion_dataset
11401,train,6380,original_fashion_dataset
11403,train,6381,original_fashion_dataset
11404,train,6382,original_fashion_dataset
11406,train,6383,original_fashion_dataset
11407,train,6384,original_fashion_dataset
11408,train,6385,original_fashion_dataset
11409,train,6386,original_fashion_dataset
11411,train,6387,original_fashion_dataset
11413,train,6388,original_fashion_dataset
11414,train,6389,original_fashion_dataset
11418,train,6390,original_fashion_dataset
11420,train,6391,original_fashion_dataset
11421,train,6392,original_fashion_dataset
11422,train,6393,original_fashion_dataset
11423,train,6394,original_fashion_dataset
11424,train,6395,original_fashion_dataset
11425,train,6396,original_fashion_dataset
11426,train,6397,original_fashion_dataset
11427,train,6398,original_fashion_dataset
11428,train,6399,original_fashion_dataset
11429,train,6400,original_fashion_dataset
11430,train,6401,original_fashion_dataset
11431,train,6402,original_fashion_dataset
11432,train,6403,original_fashion_dataset
11433,train,6404,original_fashion_dataset
11434,train,6405,original_fashion_dataset
11438,train,6406,original_fashion_dataset
11439,train,6407,original_fashion_dataset
11440,train,6408,original_fashion_dataset
11441,train,6409,original_fashion_dataset
11443,train,6410,original_fashion_dataset
11444,train,6411,original_fashion_dataset
11445,train,6412,original_fashion_dataset
11446,train,6413,original_fashion_dataset
11447,train,6414,original_fashion_dataset
11448,train,6415,original_fashion_dataset
11449,train,6416,original_fashion_dataset
11450,train,6417,original_fashion_dataset
11451,train,6418,original_fashion_dataset
11454,train,6419,original_fashion_dataset
11457,train,6420,original_fashion_dataset
11459,train,6421,original_fashion_dataset
11461,train,6422,original_fashion_dataset
11463,train,6423,original_fashion_dataset
11464,train,6424,original_fashion_dataset
11467,train,6425,original_fashion_dataset
11468,train,6426,original_fashion_dataset
11469,train,6427,original_fashion_dataset
11473,train,6428,original_fashion_dataset
11475,train,6429,original_fashion_dataset
11478,train,6430,original_fashion_dataset
11479,train,6431,original_fashion_dataset
11480,train,6432,original_fashion_dataset
11481,train,6433,original_fashion_dataset
11482,train,6434,original_fashion_dataset
11483,train,6435,original_fashion_dataset
11484,train,6436,original_fashion_dataset
11485,train,6437,original_fashion_dataset
11487,train,6438,original_fashion_dataset
11488,train,6439,original_fashion_dataset
11489,train,6440,original_fashion_dataset
11492,train,6441,original_fashion_dataset
11493,train,6442,original_fashion_dataset
11495,train,6443,original_fashion_dataset
11496,train,6444,original_fashion_dataset
11497,train,6445,original_fashion_dataset
11498,train,6446,original_fashion_dataset
11500,train,6447,original_fashion_dataset
11502,train,6448,original_fashion_dataset
11503,train,6449,original_fashion_dataset
11504,train,6450,original_fashion_dataset
11505,train,6451,original_fashion_dataset
11506,train,6452,original_fashion_dataset
11507,train,6453,original_fashion_dataset
11508,train,6454,original_fashion_dataset
11509,train,6455,original_fashion_dataset
11510,train,6456,original_fashion_dataset
11511,train,6457,original_fashion_dataset
11512,train,6458,original_fashion_dataset
11513,train,6459,original_fashion_dataset
11514,train,6460,original_fashion_dataset
11515,train,6461,original_fashion_dataset
11516,train,6462,original_fashion_dataset
11517,train,6463,original_fashion_dataset
11518,train,6464,original_fashion_dataset
11519,train,6465,original_fashion_dataset
11520,train,6466,original_fashion_dataset
11521,train,6467,original_fashion_dataset
11523,train,6468,original_fashion_dataset
11524,train,6469,original_fashion_dataset
11525,train,6470,original_fashion_dataset
11526,train,6471,original_fashion_dataset
11527,train,6472,original_fashion_dataset
11529,train,6473,original_fashion_dataset
11531,train,6474,original_fashion_dataset
11532,train,6475,original_fashion_dataset
11533,train,6476,original_fashion_dataset
11534,train,6477,original_fashion_dataset
11536,train,6478,original_fashion_dataset
11537,train,6479,original_fashion_dataset
11538,train,6480,original_fashion_dataset
11539,train,6481,original_fashion_dataset
11540,train,6482,original_fashion_dataset
11542,train,6483,original_fashion_dataset
11543,train,6484,original_fashion_dataset
11544,train,6485,original_fashion_dataset
11545,train,6486,original_fashion_dataset
11546,train,6487,original_fashion_dataset
11548,train,6488,original_fashion_dataset
11549,train,6489,original_fashion_dataset
11550,train,6490,original_fashion_dataset
11551,train,6491,original_fashion_dataset
11552,train,6492,original_fashion_dataset
11553,train,6493,original_fashion_dataset
11554,train,6494,original_fashion_dataset
11555,train,6495,original_fashion_dataset
11556,train,6496,original_fashion_dataset
11557,train,6497,original_fashion_dataset
11559,train,6498,original_fashion_dataset
11561,train,6499,original_fashion_dataset
11563,train,6500,original_fashion_dataset
11564,train,6501,original_fashion_dataset
11565,train,6502,original_fashion_dataset
11566,train,6503,original_fashion_dataset
11567,train,6504,original_fashion_dataset
11568,train,6505,original_fashion_dataset
11571,train,6506,original_fashion_dataset
11573,train,6507,original_fashion_dataset
11574,train,6508,original_fashion_dataset
11575,train,6509,original_fashion_dataset
11576,train,6510,original_fashion_dataset
11578,train,6511,original_fashion_dataset
11579,train,6512,original_fashion_dataset
11580,train,6513,original_fashion_dataset
11581,train,6514,original_fashion_dataset
11583,train,6515,original_fashion_dataset
11584,train,6516,original_fashion_dataset
11585,train,6517,original_fashion_dataset
11586,train,6518,original_fashion_dataset
11587,train,6519,original_fashion_dataset
11588,train,6520,original_fashion_dataset
11589,train,6521,original_fashion_dataset
11590,train,6522,original_fashion_dataset
11591,train,6523,original_fashion_dataset
11593,train,6524,original_fashion_dataset
11594,train,6525,original_fashion_dataset
11595,train,6526,original_fashion_dataset
11596,train,6527,original_fashion_dataset
11597,train,6528,original_fashion_dataset
11600,train,6529,original_fashion_dataset
11601,train,6530,original_fashion_dataset
11602,train,6531,original_fashion_dataset
11604,train,6532,original_fashion_dataset
11605,train,6533,original_fashion_dataset
11606,train,6534,original_fashion_dataset
11607,train,6535,original_fashion_dataset
11608,train,6536,original_fashion_dataset
11609,train,6537,original_fashion_dataset
11610,train,6538,original_fashion_dataset
11611,train,6539,original_fashion_dataset
11612,train,6540,original_fashion_dataset
11613,train,6541,original_fashion_dataset
11614,train,6542,original_fashion_dataset
11616,train,6543,original_fashion_dataset
11617,train,6544,original_fashion_dataset
11618,train,6545,original_fashion_dataset
11619,train,6546,original_fashion_dataset
11620,train,6547,original_fashion_dataset
11621,train,6548,original_fashion_dataset
11622,train,6549,original_fashion_dataset
11623,train,6550,original_fashion_dataset
11624,train,6551,original_fashion_dataset
11625,train,6552,original_fashion_dataset
11626,train,6553,original_fashion_dataset
11628,train,6554,original_fashion_dataset
11629,train,6555,original_fashion_dataset
11630,train,6556,original_fashion_dataset
11632,train,6557,original_fashion_dataset
11634,train,6558,original_fashion_dataset
11635,train,6559,original_fashion_dataset
11637,train,6560,original_fashion_dataset
11638,train,6561,original_fashion_dataset
11640,train,6562,original_fashion_dataset
11641,train,6563,original_fashion_dataset
11642,train,6564,original_fashion_dataset
11643,train,6565,original_fashion_dataset
11644,train,6566,original_fashion_dataset
11645,train,6567,original_fashion_dataset
11648,train,6568,original_fashion_dataset
11649,train,6569,original_fashion_dataset
11650,train,6570,original_fashion_dataset
11651,train,6571,original_fashion_dataset
11653,train,6572,original_fashion_dataset
11654,train,6573,original_fashion_dataset
11656,train,6574,original_fashion_dataset
11657,train,6575,original_fashion_dataset
11659,train,6576,original_fashion_dataset
11664,train,6577,original_fashion_dataset
11665,train,6578,original_fashion_dataset
11668,train,6579,original_fashion_dataset
11671,train,6580,original_fashion_dataset
11672,train,6581,original_fashion_dataset
11673,train,6582,original_fashion_dataset
11674,train,6583,original_fashion_dataset
11675,train,6584,original_fashion_dataset
11676,train,6585,original_fashion_dataset
11677,train,6586,original_fashion_dataset
11678,train,6587,original_fashion_dataset
11679,train,6588,original_fashion_dataset
11680,train,6589,original_fashion_dataset
11681,train,6590,original_fashion_dataset
11682,train,6591,original_fashion_dataset
11683,train,6592,original_fashion_dataset
11684,train,6593,original_fashion_dataset
11686,train,6594,original_fashion_dataset
11689,train,6595,original_fashion_dataset
11690,train,6596,original_fashion_dataset
11691,train,6597,original_fashion_dataset
11692,train,6598,original_fashion_dataset
11693,train,6599,original_fashion_dataset
11694,train,6600,original_fashion_dataset
11696,train,6601,original_fashion_dataset
11701,train,6602,original_fashion_dataset
11702,train,6603,original_fashion_dataset
11703,train,6604,original_fashion_dataset
11704,train,6605,original_fashion_dataset
11706,train,6606,original_fashion_dataset
11707,train,6607,original_fashion_dataset
11712,train,6608,original_fashion_dataset
11713,train,6609,original_fashion_dataset
11714,train,6610,original_fashion_dataset
11716,train,6611,original_fashion_dataset
11717,train,6612,original_fashion_dataset
11719,train,6613,original_fashion_dataset
11721,train,6614,original_fashion_dataset
11722,train,6615,original_fashion_dataset
11724,train,6616,original_fashion_dataset
11725,train,6617,original_fashion_dataset
11727,train,6618,original_fashion_dataset
11728,train,6619,original_fashion_dataset
11730,train,6620,original_fashion_dataset
11731,train,6621,original_fashion_dataset
11732,train,6622,original_fashion_dataset
11733,train,6623,original_fashion_dataset
11734,train,6624,original_fashion_dataset
11735,train,6625,original_fashion_dataset
11736,train,6626,original_fashion_dataset
11737,train,6627,original_fashion_dataset
11739,train,6628,original_fashion_dataset
11740,train,6629,original_fashion_dataset
11741,train,6630,original_fashion_dataset
11742,train,6631,original_fashion_dataset
11743,train,6632,original_fashion_dataset
11744,train,6633,original_fashion_dataset
11745,train,6634,original_fashion_dataset
11746,train,6635,original_fashion_dataset
11750,train,6636,original_fashion_dataset
11753,train,6637,original_fashion_dataset
11755,train,6638,original_fashion_dataset
11756,train,6639,original_fashion_dataset
11758,train,6640,original_fashion_dataset
11759,train,6641,original_fashion_dataset
11761,train,6642,original_fashion_dataset
11762,train,6643,original_fashion_dataset
11764,train,6644,original_fashion_dataset
11765,train,6645,original_fashion_dataset
11766,train,6646,original_fashion_dataset
11767,train,6647,original_fashion_dataset
11768,train,6648,original_fashion_dataset
11770,train,6649,original_fashion_dataset
11772,train,6650,original_fashion_dataset
11773,train,6651,original_fashion_dataset
11774,train,6652,original_fashion_dataset
11775,train,6653,original_fashion_dataset
11776,train,6654,original_fashion_dataset
11777,train,6655,original_fashion_dataset
11778,train,6656,original_fashion_dataset
11780,train,6657,original_fashion_dataset
11781,train,6658,original_fashion_dataset
11784,train,6659,original_fashion_dataset
11785,train,6660,original_fashion_dataset
11786,train,6661,original_fashion_dataset
11788,train,6662,original_fashion_dataset
11789,train,6663,original_fashion_dataset
11793,train,6664,original_fashion_dataset
11796,train,6665,original_fashion_dataset
11799,train,6666,original_fashion_dataset
11800,train,6667,original_fashion_dataset
11801,train,6668,original_fashion_dataset
11802,train,6669,original_fashion_dataset
11803,train,6670,original_fashion_dataset
11804,train,6671,original_fashion_dataset
11805,train,6672,original_fashion_dataset
11806,train,6673,original_fashion_dataset
11808,train,6674,original_fashion_dataset
11809,train,6675,original_fashion_dataset
11810,train,6676,original_fashion_dataset
11811,train,6677,original_fashion_dataset
11813,train,6678,original_fashion_dataset
11814,train,6679,original_fashion_dataset
11819,train,6680,original_fashion_dataset
11820,train,6681,original_fashion_dataset
11822,train,6682,original_fashion_dataset
11823,train,6683,original_fashion_dataset
11824,train,6684,original_fashion_dataset
11825,train,6685,original_fashion_dataset
11826,train,6686,original_fashion_dataset
11827,train,6687,original_fashion_dataset
11829,train,6688,original_fashion_dataset
11830,train,6689,original_fashion_dataset
11831,train,6690,original_fashion_dataset
11833,train,6691,original_fashion_dataset
11834,train,6692,original_fashion_dataset
11836,train,6693,original_fashion_dataset
11837,train,6694,original_fashion_dataset
11838,train,6695,original_fashion_dataset
11840,train,6696,original_fashion_dataset
11841,train,6697,original_fashion_dataset
11843,train,6698,original_fashion_dataset
11844,train,6699,original_fashion_dataset
11845,train,6700,original_fashion_dataset
11846,train,6701,original_fashion_dataset
11847,train,6702,original_fashion_dataset
11849,train,6703,original_fashion_dataset
11852,train,6704,original_fashion_dataset
11854,train,6705,original_fashion_dataset
11855,train,6706,original_fashion_dataset
11856,train,6707,original_fashion_dataset
11857,train,6708,original_fashion_dataset
11859,train,6709,original_fashion_dataset
11861,train,6710,original_fashion_dataset
11862,train,6711,original_fashion_dataset
11863,train,6712,original_fashion_dataset
11864,train,6713,original_fashion_dataset
11866,train,6714,original_fashion_dataset
11867,train,6715,original_fashion_dataset
11868,train,6716,original_fashion_dataset
11869,train,6717,original_fashion_dataset
11871,train,6718,original_fashion_dataset
11872,train,6719,original_fashion_dataset
11873,train,6720,original_fashion_dataset
11874,train,6721,original_fashion_dataset
11876,train,6722,original_fashion_dataset
11877,train,6723,original_fashion_dataset
11879,train,6724,original_fashion_dataset
11880,train,6725,original_fashion_dataset
11881,train,6726,original_fashion_dataset
11882,train,6727,original_fashion_dataset
11884,train,6728,original_fashion_dataset
11885,train,6729,original_fashion_dataset
11887,train,6730,original_fashion_dataset
11888,train,6731,original_fashion_dataset
11889,train,6732,original_fashion_dataset
11890,train,6733,original_fashion_dataset
11891,train,6734,original_fashion_dataset
11892,train,6735,original_fashion_dataset
11893,train,6736,original_fashion_dataset
11894,train,6737,original_fashion_dataset
11895,train,6738,original_fashion_dataset
11897,train,6739,original_fashion_dataset
11899,train,6740,original_fashion_dataset
11900,train,6741,original_fashion_dataset
11902,train,6742,original_fashion_dataset
11903,train,6743,original_fashion_dataset
11904,train,6744,original_fashion_dataset
11905,train,6745,original_fashion_dataset
11906,train,6746,original_fashion_dataset
11907,train,6747,original_fashion_dataset
11908,train,6748,original_fashion_dataset
11909,train,6749,original_fashion_dataset
11910,train,6750,original_fashion_dataset
11911,train,6751,original_fashion_dataset
11912,train,6752,original_fashion_dataset
11913,train,6753,original_fashion_dataset
11914,train,6754,original_fashion_dataset
11915,train,6755,original_fashion_dataset
11916,train,6756,original_fashion_dataset
11918,train,6757,original_fashion_dataset
11919,train,6758,original_fashion_dataset
11920,train,6759,original_fashion_dataset
11921,train,6760,original_fashion_dataset
11922,train,6761,original_fashion_dataset
11923,train,6762,original_fashion_dataset
11924,train,6763,original_fashion_dataset
11925,train,6764,original_fashion_dataset
11926,train,6765,original_fashion_dataset
11927,train,6766,original_fashion_dataset
11929,train,6767,original_fashion_dataset
11930,train,6768,original_fashion_dataset
11931,train,6769,original_fashion_dataset
11932,train,6770,original_fashion_dataset
11933,train,6771,original_fashion_dataset
11935,train,6772,original_fashion_dataset
11936,train,6773,original_fashion_dataset
11937,train,6774,original_fashion_dataset
11938,train,6775,original_fashion_dataset
11939,train,6776,original_fashion_dataset
11940,train,6777,original_fashion_dataset
11941,train,6778,original_fashion_dataset
11943,train,6779,original_fashion_dataset
11944,train,6780,original_fashion_dataset
11945,train,6781,original_fashion_dataset
11946,train,6782,original_fashion_dataset
11947,train,6783,original_fashion_dataset
11948,train,6784,original_fashion_dataset
11949,train,6785,original_fashion_dataset
11950,train,6786,original_fashion_dataset
11954,train,6787,original_fashion_dataset
11956,train,6788,original_fashion_dataset
11957,train,6789,original_fashion_dataset
11959,train,6790,original_fashion_dataset
11961,train,6791,original_fashion_dataset
11962,train,6792,original_fashion_dataset
11963,train,6793,original_fashion_dataset
11964,train,6794,original_fashion_dataset
11965,train,6795,original_fashion_dataset
11966,train,6796,original_fashion_dataset
11967,train,6797,original_fashion_dataset
11968,train,6798,original_fashion_dataset
11970,train,6799,original_fashion_dataset
11971,train,6800,original_fashion_dataset
11972,train,6801,original_fashion_dataset
11974,train,6802,original_fashion_dataset
11976,train,6803,original_fashion_dataset
11977,train,6804,original_fashion_dataset
11978,train,6805,original_fashion_dataset
11980,train,6806,original_fashion_dataset
11985,train,6807,original_fashion_dataset
11989,train,6808,original_fashion_dataset
11990,train,6809,original_fashion_dataset
11991,train,6810,original_fashion_dataset
11992,train,6811,original_fashion_dataset
11993,train,6812,original_fashion_dataset
11994,train,6813,original_fashion_dataset
11995,train,6814,original_fashion_dataset
11996,train,6815,original_fashion_dataset
11997,train,6816,original_fashion_dataset
11998,train,6817,original_fashion_dataset
11999,train,6818,original_fashion_dataset
12000,train,6819,original_fashion_dataset
12001,train,6820,original_fashion_dataset
12003,train,6821,original_fashion_dataset
12004,train,6822,original_fashion_dataset
12005,train,6823,original_fashion_dataset
12006,train,6824,original_fashion_dataset
12010,train,6825,original_fashion_dataset
12011,train,6826,original_fashion_dataset
12014,train,6827,original_fashion_dataset
12016,train,6828,original_fashion_dataset
12017,train,6829,original_fashion_dataset
12018,train,6830,original_fashion_dataset
12019,train,6831,original_fashion_dataset
12022,train,6832,original_fashion_dataset
12023,train,6833,original_fashion_dataset
12024,train,6834,original_fashion_dataset
12025,train,6835,original_fashion_dataset
12026,train,6836,original_fashion_dataset
12031,train,6837,original_fashion_dataset
12033,train,6838,original_fashion_dataset
12034,train,6839,original_fashion_dataset
12035,train,6840,original_fashion_dataset
12036,train,6841,original_fashion_dataset
12037,train,6842,original_fashion_dataset
12038,train,6843,original_fashion_dataset
12039,train,6844,original_fashion_dataset
12040,train,6845,original_fashion_dataset
12041,train,6846,original_fashion_dataset
12042,train,6847,original_fashion_dataset
12043,train,6848,original_fashion_dataset
12044,train,6849,original_fashion_dataset
12045,train,6850,original_fashion_dataset
12049,train,6851,original_fashion_dataset
12052,train,6852,original_fashion_dataset
12053,train,6853,original_fashion_dataset
12055,train,6854,original_fashion_dataset
12056,train,6855,original_fashion_dataset
12057,train,6856,original_fashion_dataset
12058,train,6857,original_fashion_dataset
12059,train,6858,original_fashion_dataset
12060,train,6859,original_fashion_dataset
12061,train,6860,original_fashion_dataset
12062,train,6861,original_fashion_dataset
12065,train,6862,original_fashion_dataset
12066,train,6863,original_fashion_dataset
12067,train,6864,original_fashion_dataset
12068,train,6865,original_fashion_dataset
12069,train,6866,original_fashion_dataset
12070,train,6867,original_fashion_dataset
12071,train,6868,original_fashion_dataset
12072,train,6869,original_fashion_dataset
12073,train,6870,original_fashion_dataset
12074,train,6871,original_fashion_dataset
12075,train,6872,original_fashion_dataset
12076,train,6873,original_fashion_dataset
12077,train,6874,original_fashion_dataset
12078,train,6875,original_fashion_dataset
12081,train,6876,original_fashion_dataset
12082,train,6877,original_fashion_dataset
12083,train,6878,original_fashion_dataset
12084,train,6879,original_fashion_dataset
12085,train,6880,original_fashion_dataset
12086,train,6881,original_fashion_dataset
12087,train,6882,original_fashion_dataset
12088,train,6883,original_fashion_dataset
12089,train,6884,original_fashion_dataset
12090,train,6885,original_fashion_dataset
12091,train,6886,original_fashion_dataset
12092,train,6887,original_fashion_dataset
12093,train,6888,original_fashion_dataset
12094,train,6889,original_fashion_dataset
12095,train,6890,original_fashion_dataset
12096,train,6891,original_fashion_dataset
12097,train,6892,original_fashion_dataset
12098,train,6893,original_fashion_dataset
12099,train,6894,original_fashion_dataset
12100,train,6895,original_fashion_dataset
12101,train,6896,original_fashion_dataset
12102,train,6897,original_fashion_dataset
12104,train,6898,original_fashion_dataset
12105,train,6899,original_fashion_dataset
12106,train,6900,original_fashion_dataset
12107,train,6901,original_fashion_dataset
12108,train,6902,original_fashion_dataset
12109,train,6903,original_fashion_dataset
12110,train,6904,original_fashion_dataset
12111,train,6905,original_fashion_dataset
12114,train,6906,original_fashion_dataset
12115,train,6907,original_fashion_dataset
12116,train,6908,original_fashion_dataset
12117,train,6909,original_fashion_dataset
12119,train,6910,original_fashion_dataset
12120,train,6911,original_fashion_dataset
12121,train,6912,original_fashion_dataset
12122,train,6913,original_fashion_dataset
12123,train,6914,original_fashion_dataset
12124,train,6915,original_fashion_dataset
12125,train,6916,original_fashion_dataset
12126,train,6917,original_fashion_dataset
12127,train,6918,original_fashion_dataset
12128,train,6919,original_fashion_dataset
12129,train,6920,original_fashion_dataset
12131,train,6921,original_fashion_dataset
12133,train,6922,original_fashion_dataset
12134,train,6923,original_fashion_dataset
12136,train,6924,original_fashion_dataset
12137,train,6925,original_fashion_dataset
12139,train,6926,original_fashion_dataset
12142,train,6927,original_fashion_dataset
12144,train,6928,original_fashion_dataset
12145,train,6929,original_fashion_dataset
12146,train,6930,original_fashion_dataset
12147,train,6931,original_fashion_dataset
12148,train,6932,original_fashion_dataset
12149,train,6933,original_fashion_dataset
12150,train,6934,original_fashion_dataset
12151,train,6935,original_fashion_dataset
12152,train,6936,original_fashion_dataset
12153,train,6937,original_fashion_dataset
12154,train,6938,original_fashion_dataset
12155,train,6939,original_fashion_dataset
12156,train,6940,original_fashion_dataset
12157,train,6941,original_fashion_dataset
12158,train,6942,original_fashion_dataset
12159,train,6943,original_fashion_dataset
12161,train,6944,original_fashion_dataset
12162,train,6945,original_fashion_dataset
12163,train,6946,original_fashion_dataset
12165,train,6947,original_fashion_dataset
12166,train,6948,original_fashion_dataset
12167,train,6949,original_fashion_dataset
12169,train,6950,original_fashion_dataset
12170,train,6951,original_fashion_dataset
12172,train,6952,original_fashion_dataset
12173,train,6953,original_fashion_dataset
12174,train,6954,original_fashion_dataset
12175,train,6955,original_fashion_dataset
12176,train,6956,original_fashion_dataset
12177,train,6957,original_fashion_dataset
12178,train,6958,original_fashion_dataset
12179,train,6959,original_fashion_dataset
12180,train,6960,original_fashion_dataset
12181,train,6961,original_fashion_dataset
12182,train,6962,original_fashion_dataset
12183,train,6963,original_fashion_dataset
12184,train,6964,original_fashion_dataset
12185,train,6965,original_fashion_dataset
12186,train,6966,original_fashion_dataset
12193,train,6967,original_fashion_dataset
12194,train,6968,original_fashion_dataset
12195,train,6969,original_fashion_dataset
12197,train,6970,original_fashion_dataset
12198,train,6971,original_fashion_dataset
12200,train,6972,original_fashion_dataset
12202,train,6973,original_fashion_dataset
12203,train,6974,original_fashion_dataset
12204,train,6975,original_fashion_dataset
12206,train,6976,original_fashion_dataset
12210,train,6977,original_fashion_dataset
12211,train,6978,original_fashion_dataset
12212,train,6979,original_fashion_dataset
12213,train,6980,original_fashion_dataset
12214,train,6981,original_fashion_dataset
12216,train,6982,original_fashion_dataset
12218,train,6983,original_fashion_dataset
12220,train,6984,original_fashion_dataset
12221,train,6985,original_fashion_dataset
12222,train,6986,original_fashion_dataset
12223,train,6987,original_fashion_dataset
12224,train,6988,original_fashion_dataset
12225,train,6989,original_fashion_dataset
12229,train,6990,original_fashion_dataset
12230,train,6991,original_fashion_dataset
12233,train,6992,original_fashion_dataset
12234,train,6993,original_fashion_dataset
12237,train,6994,original_fashion_dataset
12241,train,6995,original_fashion_dataset
12242,train,6996,original_fashion_dataset
12244,train,6997,original_fashion_dataset
12245,train,6998,original_fashion_dataset
12246,train,6999,original_fashion_dataset
12251,train,7000,original_fashion_dataset
12255,train,7001,original_fashion_dataset
12258,train,7002,original_fashion_dataset
12259,train,7003,original_fashion_dataset
12263,train,7004,original_fashion_dataset
12264,train,7005,original_fashion_dataset
12266,train,7006,original_fashion_dataset
12271,train,7007,original_fashion_dataset
12272,train,7008,original_fashion_dataset
12273,train,7009,original_fashion_dataset
12274,train,7010,original_fashion_dataset
12277,train,7011,original_fashion_dataset
12278,train,7012,original_fashion_dataset
12282,train,7013,original_fashion_dataset
12284,train,7014,original_fashion_dataset
12285,train,7015,original_fashion_dataset
12286,train,7016,original_fashion_dataset
12287,train,7017,original_fashion_dataset
12290,train,7018,original_fashion_dataset
12292,train,7019,original_fashion_dataset
12295,train,7020,original_fashion_dataset
12296,train,7021,original_fashion_dataset
12297,train,7022,original_fashion_dataset
12298,train,7023,original_fashion_dataset
12304,train,7024,original_fashion_dataset
12305,train,7025,original_fashion_dataset
12309,train,7026,original_fashion_dataset
12311,train,7027,original_fashion_dataset
12313,train,7028,original_fashion_dataset
12316,train,7029,original_fashion_dataset
12318,train,7030,original_fashion_dataset
12319,train,7031,original_fashion_dataset
12320,train,7032,original_fashion_dataset
12321,train,7033,original_fashion_dataset
12322,train,7034,original_fashion_dataset
12326,train,7035,original_fashion_dataset
12328,train,7036,original_fashion_dataset
12329,train,7037,original_fashion_dataset
12331,train,7038,original_fashion_dataset
12333,train,7039,original_fashion_dataset
12337,train,7040,original_fashion_dataset
12338,train,7041,original_fashion_dataset
12344,train,7042,original_fashion_dataset
12348,train,7043,original_fashion_dataset
12350,train,7044,original_fashion_dataset
12354,train,7045,original_fashion_dataset
12357,train,7046,original_fashion_dataset
12360,train,7047,original_fashion_dataset
12361,train,7048,original_fashion_dataset
12364,train,7049,original_fashion_dataset
12367,train,7050,original_fashion_dataset
12368,train,7051,original_fashion_dataset
12369,train,7052,original_fashion_dataset
12371,train,7053,original_fashion_dataset
12374,train,7054,original_fashion_dataset
12376,train,7055,original_fashion_dataset
12378,train,7056,original_fashion_dataset
12381,train,7057,original_fashion_dataset
12383,train,7058,original_fashion_dataset
12387,train,7059,original_fashion_dataset
12389,train,7060,original_fashion_dataset
12390,train,7061,original_fashion_dataset
12391,train,7062,original_fashion_dataset
12392,train,7063,original_fashion_dataset
12393,train,7064,original_fashion_dataset
12394,train,7065,original_fashion_dataset
12396,train,7066,original_fashion_dataset
12397,train,7067,original_fashion_dataset
12398,train,7068,original_fashion_dataset
12399,train,7069,original_fashion_dataset
12400,train,7070,original_fashion_dataset
12401,train,7071,original_fashion_dataset
12402,train,7072,original_fashion_dataset
12404,train,7073,original_fashion_dataset
12405,train,7074,original_fashion_dataset
12406,train,7075,original_fashion_dataset
12407,train,7076,original_fashion_dataset
12408,train,7077,original_fashion_dataset
12409,train,7078,original_fashion_dataset
12411,train,7079,original_fashion_dataset
12412,train,7080,original_fashion_dataset
12413,train,7081,original_fashion_dataset
12414,train,7082,original_fashion_dataset
12415,train,7083,original_fashion_dataset
